# p1 - c1 sync,p1 - c4 sync,p2 - c2 sync,p2 - c5 sync,c1 - p1,c2 - p2,c4 - p1,c5 - p2
40.31897,919.36493,97.77808,3213.36913,42.55009,84.36179,81.09307,227.66399
36.88693,243.98780,891.01195,1193.48788,343.91403,81.49791,89.78987,114.57396
1320.72592,57.63698,1104.68006,39.54411,192.61193,666.81790,68.75896,71.84100
2521.23094,2571.90013,1166.91494,33.76603,28.02706,22.93801,36.52787,82.16310
502.77400,502.10500,250.71502,76.02882,35.49194,27.35901,59.77201,212.39400
37.46414,37.31203,48.07210,47.09387,435.62698,54.25906,84.41496,55.05180
34.05094,34.86013,35.60591,1710.27803,79.90289,200.62518,216.18605,72.98684
33.21290,32.90296,44.46292,794.47913,82.37481,148.69595,82.52788,213.78589
417.18006,35.11000,148.98300,34.11508,21.54613,216.10308,243.95418,381.81686
35.37703,35.58803,820.08815,1029.35815,44.09003,147.88198,44.34299,46.06390
90.36493,33.43701,53.72500,3505.75495,23.45800,214.10394,191.56384,65.41610
1636.43789,639.14394,576.05910,1466.09092,27.11296,582.55386,44.03496,65.29284
718.11390,34.95789,733.93202,37.63914,24.89400,129.03905,354.77400,43.42699
38.05685,1765.21587,1165.96603,1165.67087,361.12094,234.35879,24.47295,234.60579
34.20281,930.78399,32.98712,39.81113,42.78302,66.56408,22.77803,59.68404
593.81795,35.36010,33.94008,1454.96416,253.12400,46.58389,48.54083,43.01000
40.54713,612.93411,133.39615,2502.92110,43.26797,130.12600,216.96997,210.85405
114.55798,36.61609,33.75697,557.91020,67.69991,64.82196,65.04798,216.47906
33.43797,33.35595,34.94215,34.82819,42.24706,43.19000,42.54508,208.11796
542.14787,32.93085,33.38003,32.98211,50.78411,44.05093,45.12787,44.41595
38.63001,38.72204,861.47594,883.58593,53.48992,21.30699,53.39217,461.48300
385.11801,475.86203,56.09202,35.38609,68.59994,44.51704,76.79009,43.10393
33.81610,900.68102,59.19409,1899.35398,58.33483,336.90023,25.39301,43.07103
41.31007,40.69304,597.46695,38.16009,101.50790,111.68098,204.57101,42.82403
34.90615,34.46102,33.22697,926.73492,42.39106,52.79994,42.62090,51.25785
35.05492,1580.18708,39.05392,60.66704,44.23285,96.04597,21.68703,425.93002
35.49409,35.10904,33.67901,491.83989,68.30406,64.29720,68.92204,261.26409
654.53219,39.67810,424.80707,36.40294,88.20295,30.51805,329.19288,44.11983
838.74416,838.81402,323.48204,1465.83509,355.27682,49.18694,354.96402,141.82091
60.83894,39.18409,791.81886,188.26294,154.65498,43.10799,177.84286,86.83610
33.80203,404.70791,33.61511,33.75602,73.61794,64.85295,24.37401,64.91995
556.45800,34.03306,1154.01697,32.94611,354.87890,21.96789,521.80386,78.46117
853.15394,36.69500,39.14094,636.85799,22.51101,44.78216,182.21807,108.17599
33.86188,34.32798,34.58691,34.48987,188.00592,128.06010,213.71293,128.02601
46.83304,49.21412,107.75304,107.59902,218.43910,48.09904,215.82484,48.08211
33.09989,33.01191,487.69307,487.22291,64.18705,93.09006,64.28385,219.18201
123.30484,454.35190,482.96499,37.44578,72.75009,91.76588,32.05490,538.18798
272.40801,120.22305,33.38981,33.53977,194.39793,183.75897,89.46109,45.88699
1800.72594,1726.68815,47.95194,1001.87898,84.00202,252.48194,46.61202,209.41806
37.39905,37.48989,33.06699,405.47585,343.08600,105.76510,400.88105,65.34100
41.80598,42.22202,38.84411,39.49904,52.28496,42.79208,51.99194,238.47318
996.41204,3364.09307,38.74493,38.79094,42.53697,188.53307,31.09097,116.75501
40.48109,1306.80513,387.43901,387.13002,215.66486,74.00990,58.37703,74.18990
35.71606,35.68006,33.21600,33.08511,669.44194,215.62505,42.23800,359.51495
37.15491,1745.87989,34.54804,34.18207,43.59198,83.71305,51.72491,83.79388
39.03198,39.21199,79.93102,79.40912,342.33403,102.70810,42.44399,103.22809
38.68604,38.79213,1353.85394,2719.59305,98.44708,344.51914,98.39702,205.78885
39.05010,341.67218,86.71594,634.71198,187.35218,43.60795,85.09398,43.17403
35.72202,35.48789,99.97797,2700.66309,51.91612,106.07600,52.02293,44.08503
35.06899,34.45411,197.51406,698.54903,106.30393,44.15298,255.36394,44.13390
38.11693,37.63413,503.54886,3209.12099,88.95087,62.96992,383.64410,43.99300
37.10604,1462.40497,111.55319,1189.66508,242.04016,224.79796,255.19013,717.07296
34.57189,34.48081,33.38504,360.49390,110.51202,42.81902,202.71397,78.96090
915.72499,35.66194,56.96702,35.44092,21.55781,143.15510,74.87679,206.57802
1256.36220,41.43310,409.48701,363.36708,117.40613,117.31601,271.26312,479.59113
39.56699,189.81290,32.88317,32.74417,56.16999,214.65206,138.12995,214.69903
35.15315,35.03108,41.47410,41.30912,182.25908,121.11497,64.17799,450.18983
38.60283,39.49499,122.70403,269.69504,71.45500,42.94491,286.15189,55.78399
36.77320,48.16198,273.04411,295.18199,45.55202,48.15102,45.83716,47.04285
36.38005,38.05614,39.87503,610.49414,43.72311,46.22293,0.00000,248.43192
38.86199,38.63001,37.28986,317.16180,147.16697,58.55107,147.60494,192.13510
38.69700,37.88090,35.26998,682.71494,60.64081,102.47898,61.22899,45.90988
42.52195,42.26995,331.37488,330.90091,147.18008,114.06684,147.07184,114.30693
655.64179,54.28195,145.54000,144.80090,42.08016,42.96112,421.68903,43.54692
72.80207,33.76698,37.65202,399.29295,24.16801,528.67198,63.21716,51.48196
33.47802,33.71501,40.21001,40.29608,198.54212,79.84400,65.41395,79.88596
164.87002,32.70292,44.95287,45.55583,22.17698,72.86501,98.49095,83.68301
33.67591,33.22601,54.37207,54.56305,45.25208,44.62504,45.49289,44.74998
35.18915,266.66808,534.05809,329.07510,82.04007,43.66302,58.74586,237.29920
646.38114,43.09916,82.66711,82.62014,66.48517,83.46415,208.86111,83.46200
1922.32704,1185.77409,39.64305,39.82687,51.44501,376.17302,181.85902,341.85195
33.92100,33.80299,38.02490,37.42194,378.55577,44.53707,185.46891,44.78502
42.47999,43.08605,40.06004,433.05707,43.39790,63.91716,42.83690,67.83295
105.89314,106.84013,33.98919,2036.86619,182.20496,52.47784,161.75890,49.90005
35.31480,1298.89989,39.90793,62.22606,42.63282,165.57503,50.90499,142.99583
35.21395,179.86298,54.25596,1321.26784,254.94194,43.98990,110.33988,83.49490
33.13398,33.37002,35.01821,35.22110,181.70500,50.42005,225.08001,208.78601
