# p1 - c2 sync,p2 - c4 sync,c2 - p1,c4 - p2
58.73108,26.00908,59.47995,45.17698
22.88103,100.97814,45.88079,52.67596
23.87500,23.18811,96.63296,45.10093
23.44489,30.78604,256.43110,45.59207
22.93587,23.15402,44.39306,255.42903
22.85004,24.33801,47.79005,43.37692
24.01805,27.47703,61.00607,44.41309
24.52397,24.40906,45.51697,45.25518
22.66097,29.45590,63.74598,44.46006
24.39404,59.89313,106.67181,46.21387
24.16515,107.43499,42.81497,45.55607
25.03991,21.90304,42.52100,119.39502
26.23796,412.16493,44.09409,46.35406
22.56203,23.73099,44.75307,43.56790
31.83699,22.76278,44.35301,49.30997
23.07296,35.90798,43.92099,49.02601
101.45378,23.35382,42.84191,62.91699
22.76492,24.52898,43.73908,49.32284
22.59088,48.34294,48.39110,43.94507
22.46618,53.91812,50.01807,44.84510
22.95399,24.65296,44.94905,44.76905
23.53907,24.81914,44.10911,42.92297
22.70412,28.77998,42.46902,51.63908
22.79592,23.63706,43.97798,43.40696
25.16603,30.96914,42.98401,102.97203
28.46098,26.00098,183.73203,45.14217
24.05000,23.89312,44.24214,44.37995
42.70101,33.12016,50.08197,43.63108
37.65988,24.80507,44.85607,43.67304
22.22896,23.17691,83.53591,44.70396
46.82612,21.87991,96.19689,45.19701
24.81794,59.03387,104.65908,148.97084
137.84504,22.88103,43.83516,47.39189
91.33697,31.07595,99.69282,44.91496
22.61996,27.90689,44.77096,43.50090
23.87309,23.03386,43.51521,76.98202
22.66502,23.88191,111.46593,346.92812
25.52104,24.04213,44.96312,85.88219
23.66900,26.17002,44.02304,50.55022
57.18303,26.26181,45.62616,44.36207
28.44286,351.70293,44.47007,62.65092
30.06291,23.27204,45.61591,44.79694
28.74112,22.89486,126.28007,174.80183
274.86706,23.07701,46.98920,201.60294
29.68788,25.35105,150.35796,72.37005
26.63112,45.78900,44.65914,74.49198
77.83818,36.11612,48.06209,47.30582
80.71399,26.97110,98.60682,48.21801
22.26400,72.52097,107.19204,44.82985
94.00988,31.20303,51.36108,45.72201
23.05484,27.03404,45.75396,42.54389
25.47598,24.80793,71.12312,44.90185
22.91608,26.23296,50.25911,46.04602
23.44298,23.52500,45.12501,70.75810
25.66791,47.24503,46.82207,43.71595
29.16598,27.82083,44.68989,44.74497
24.12796,111.18698,47.67394,44.24882
22.28189,61.93304,43.61916,47.37210
29.06108,25.22111,60.08983,48.45405
30.67613,111.38105,47.11509,44.75284
92.14211,22.84408,151.31807,46.67211
74.10693,23.54813,44.88516,48.41805
24.78194,96.38095,49.45493,43.78510
59.27396,29.49500,43.02192,49.93200
27.69804,419.64698,43.78009,58.32100
964.40315,24.42217,21.79384,61.68509
28.38516,22.47214,44.74807,46.44990
23.13805,368.07799,47.90306,43.90979
27.63820,25.48099,45.12310,44.25311
22.73488,22.66002,45.49599,43.94698
22.26806,22.36509,46.23699,43.15996
22.54796,38.46812,43.92004,44.38305
24.03402,22.00580,43.95700,43.98298
22.41015,36.70287,62.95300,49.95894
28.49388,25.46811,43.33711,46.44895
24.51897,22.59398,43.31517,43.62893
52.09494,23.14997,42.74416,43.20502
34.11794,22.37010,43.49899,45.74895
128.87883,22.86601,22.92895,70.93096
22.76993,27.78912,45.70079,49.91603
44.43002,439.72707,43.25294,45.73798
22.64619,23.30279,45.10689,47.67489
22.76206,23.22888,44.23285,44.35706
92.18001,27.63319,45.05897,44.42716
33.36906,75.01793,42.74607,43.64800
23.53096,23.36597,165.01689,76.37000
24.71209,23.05698,45.08185,44.81602
26.98994,25.87318,43.82205,44.12580
489.27307,25.57397,43.82896,44.44504
23.18978,24.19496,43.63918,94.23208
23.00310,24.64008,59.81612,43.99610
22.67289,179.03686,67.96384,32.86290
31.47221,23.46611,52.42085,52.10400
23.32497,22.68410,49.90506,44.54803
24.19305,23.75889,44.63696,44.53206
105.52979,23.64397,85.43205,44.02208
22.92991,24.36185,45.53699,47.56308
22.43805,27.79508,44.43979,43.66803
44.90805,54.59499,158.03599,44.60621
25.70319,23.16403,63.12084,244.23289
80.81794,24.15085,266.54482,74.73707
26.99089,22.36819,45.89391,61.44881
25.31290,24.15586,45.22300,46.02480
27.75598,319.23914,45.26210,53.46513
22.65310,23.34499,106.60195,99.14207
24.11294,23.94986,71.45500,195.36996
44.65890,22.86506,124.82405,181.54621
23.01383,23.99993,60.60386,60.13083
25.06304,22.24803,47.19710,44.41094
78.73011,26.51095,67.33203,44.45791
1076.49016,23.90194,23.23294,45.66097
35.11715,28.80692,43.71405,45.60804
523.67282,523.82517,65.82999,55.19605
25.20013,31.08215,181.57387,44.43598
23.63300,115.01980,45.38488,43.54811
26.20006,28.35202,49.84617,45.15505
400.12908,42.99188,22.73583,50.76814
23.44489,24.25599,45.28904,50.62914
21.91019,22.56298,71.75303,72.76487
32.21893,23.04602,104.40516,44.74401
47.69397,24.08600,43.23697,69.41795
23.33808,31.79407,55.78995,46.61989
57.46889,22.29309,47.94097,48.19798
22.78781,23.01288,190.95588,43.99300
23.45300,24.11294,47.02401,46.55695
25.13814,22.30811,47.50490,198.01807
24.99199,30.50590,45.47095,43.64204
26.69215,26.57294,44.06500,43.67113
24.13797,22.78805,51.12910,44.01398
23.94009,22.86506,44.21115,44.15798
42.33408,31.99100,48.08283,43.59198
22.45688,22.69006,43.41316,190.01007
26.52502,23.78511,45.82000,47.90807
22.78090,23.14687,42.17196,45.33005
27.05407,72.63613,79.57602,69.62800
27.07386,24.83988,52.31714,44.01088
30.20597,29.61707,45.01390,72.05105
23.99588,73.99297,43.87021,42.76395
24.46699,230.38983,42.74201,43.88595
22.96019,22.88699,143.07189,44.09003
663.39612,25.78211,43.54906,43.89191
22.21584,24.17684,109.57503,68.20297
22.35198,31.04997,47.59216,54.07906
23.30399,22.25590,43.19096,44.07692
22.75610,23.03219,43.79392,264.24503
25.59900,66.30802,80.36804,51.69296
22.70699,235.37421,101.72105,58.51984
22.72892,23.18788,43.55907,49.55792
23.05794,25.55394,49.51692,44.02709
