# p1 - c1 sync,p1 - c4 sync,p2 - c2 sync,p2 - c5 sync,c1 - p1,c2 - p2,c4 - p1,c5 - p2
41.19301,41.12887,33.90598,33.90598,158.51283,76.90907,158.78487,76.81298
36.44109,35.96592,33.56600,34.02996,45.65096,45.07613,46.15092,44.67392
957.59201,38.74493,36.74603,36.74603,30.54500,45.08901,92.48996,44.63387
499.71008,499.48192,37.14991,37.01687,78.61686,44.34395,78.92799,44.16585
35.02393,757.44581,35.14004,34.84488,42.54007,94.69318,77.13914,260.69784
35.56204,531.21305,35.27093,35.97808,58.19297,44.49105,75.85001,43.96391
35.62284,35.72083,51.53108,50.99487,142.61603,171.18001,142.48991,171.09704
42.63115,42.42921,39.82210,39.41703,52.57201,47.55712,52.56200,182.80196
35.64596,35.03394,34.02996,33.81610,191.42294,44.17086,78.63903,44.91115
35.06207,35.23421,34.51300,34.05595,44.26217,45.66503,44.21306,45.77303
157.63283,157.62782,615.41581,34.98888,44.58714,44.09981,44.45505,42.92488
34.18684,34.13486,37.78386,37.46986,44.81411,45.25709,44.84010,45.29381
33.89406,33.88214,38.33413,39.48617,43.74719,44.66510,222.11194,43.74290
56.54907,55.68004,66.54692,65.85503,156.94308,43.91599,157.61781,44.20090
196.82312,36.26919,135.39195,135.52618,86.36189,117.44499,246.57607,117.38491
93.88494,94.19394,62.52980,62.62779,264.89496,47.19210,264.36400,47.15705
39.59894,39.20007,48.83313,48.74110,44.47412,64.30292,44.69299,63.95793
36.46302,36.42607,35.85482,35.45189,49.51310,60.39500,48.92492,60.74286
38.07902,325.31595,42.03415,41.87512,46.15593,90.03091,32.56798,90.10100
96.35520,108.21199,144.18101,34.24001,43.94007,44.45410,43.34617,98.60301
35.06899,73.43197,72.39103,34.29985,71.07282,43.78104,44.02900,48.86913
55.72605,55.87482,33.32591,33.49996,124.40896,146.78121,124.31812,146.75593
34.98793,34.23381,50.26388,49.85309,59.74317,45.03298,60.50301,45.97998
35.39896,60.78005,77.68989,32.42302,48.23685,45.13097,45.23802,45.47191
89.68997,66.59913,38.31410,38.25998,67.92998,44.80290,91.61210,44.47794
1084.93519,52.13618,34.34706,34.32608,25.06709,45.63808,66.59007,46.51403
45.73607,46.54503,39.62994,39.66284,43.55907,185.79602,212.25810,45.83001
556.35595,589.23483,589.51020,32.33004,43.57886,44.43312,44.49797,557.25694
1024.71018,81.38704,64.96716,937.33120,21.68703,88.40799,125.09704,81.19893
33.85496,34.25097,126.32585,126.40381,45.55511,43.85114,45.34888,43.72191
37.23097,133.26192,39.74795,38.74898,50.83299,44.35182,50.59409,45.72487
411.53097,42.50717,376.79505,71.55895,21.81196,21.69800,86.91812,43.24794
33.86188,106.35900,59.44705,36.53908,50.84014,112.82015,108.40702,49.31498
32.08804,93.66417,95.03603,32.87101,72.13497,43.92600,43.76602,222.77308
43.30897,40.49397,33.41985,33.80680,122.32995,68.19987,124.86196,45.54415
59.85689,59.75199,34.57594,34.77693,41.64004,68.39991,42.38796,68.98403
34.44004,34.71398,42.64092,42.63091,55.68385,48.83099,55.28116,240.39006
71.79785,71.86294,33.34308,33.33998,44.44504,48.16103,44.68703,48.47288
32.88698,65.35888,66.48707,33.38099,214.43009,43.73598,43.46108,205.10316
34.56402,69.95511,70.95599,34.80983,46.59486,43.64109,44.24882,212.70919
37.81819,61.72705,77.84295,32.44400,45.60399,93.96005,42.85789,139.22501
35.72202,36.64517,41.76593,63.49087,45.76993,75.61183,44.99102,53.63989
38.03301,70.74213,70.46795,37.44793,43.68997,43.60986,43.21194,43.31803
39.81304,40.25197,34.45506,44.54803,46.05889,43.18714,45.59684,44.22903
34.22713,89.30612,67.51394,34.14607,45.06612,43.24293,68.72296,43.96892
52.71912,33.45919,43.14685,43.73598,48.40708,43.72096,67.89088,42.70792
33.16593,32.56893,33.56504,1213.15098,43.15114,42.85407,43.74409,68.16983
37.06503,72.09110,72.56198,35.04395,46.10395,48.30694,48.82598,48.06304
33.57601,33.66303,34.34801,34.13606,41.84699,44.69204,42.14501,44.69085
38.83719,37.79316,83.45222,639.74810,79.48184,69.97108,80.73497,100.75307
38.30886,37.99391,36.52787,36.06391,52.61087,43.09797,52.57297,43.41602
40.94601,41.16702,40.32397,39.85095,74.41211,72.10994,73.98319,187.18696
35.92181,35.36487,84.52702,84.39398,42.28115,43.00284,43.27893,43.06197
35.42781,34.99103,241.30082,263.24582,41.64791,65.52887,42.51003,43.48803
33.89716,33.72002,34.03592,33.52809,184.49092,43.31207,142.73596,44.16203
674.10898,674.16596,37.27603,37.31894,44.05785,42.80114,44.01994,42.57584
33.93602,33.64897,182.23596,34.90186,108.47902,132.36094,108.60491,67.86990
32.75895,32.62997,41.55993,41.85200,48.55514,53.95007,48.09499,53.59888
33.39815,33.39911,33.53405,34.07097,43.56098,44.11793,44.14892,44.09790
33.88906,33.78701,254.95100,254.80008,43.10083,43.25509,43.11705,43.28895
36.23390,970.76893,358.55412,77.00205,79.90813,111.80496,73.56405,51.68915
33.83994,33.63895,33.73313,33.56814,100.86703,67.12890,101.07493,67.41500
33.55789,33.81801,39.57987,39.50691,44.18707,92.94295,44.16203,92.93103
37.81796,37.36210,36.75604,36.26394,45.28618,47.01900,45.47787,47.12391
