# p1 - c5 sync,p2 - c1 sync,c1 - p2,c5 - p1
67.94405,89.82205,43.60294,65.13500
45.80998,50.24385,44.96193,44.98196
44.67702,54.91519,43.07890,66.17093
50.47798,686.60998,121.14501,134.82809
1282.96709,49.87097,47.62721,209.91993
140.53798,1385.04696,22.76206,94.94090
72.61181,84.18107,42.82999,42.57107
77.79098,109.35998,44.66796,43.88714
43.51997,48.19703,45.02511,44.32797
51.58591,52.60396,46.03004,45.27593
50.73810,901.41916,22.29309,81.12812
45.93706,93.71710,142.55404,44.05403
50.17304,66.94603,45.02916,84.97787
1358.20913,56.13399,44.70801,43.25414
52.45900,45.59302,65.44185,43.79201
55.55105,77.19207,43.39886,45.43519
47.23406,45.00604,77.46601,43.77294
49.33286,47.37186,47.68205,148.00596
56.50687,55.18317,113.59596,102.15187
64.16512,47.20998,115.48996,45.05706
45.34388,44.76905,43.27416,44.89303
44.63100,48.95306,43.78891,45.31503
78.20892,78.70102,44.77692,44.82388
63.00592,51.26500,45.52197,74.69702
972.97120,45.59493,68.29500,44.57307
49.33119,81.80714,52.91700,75.63400
44.70205,52.75702,46.42415,47.19901
58.57897,70.11080,44.67511,66.38694
57.94811,59.99303,46.24796,43.94913
91.24684,61.35297,186.82504,47.20187
97.87488,46.41604,47.68586,51.57304
78.47714,99.84589,83.95791,105.18384
1111.82499,47.84584,78.78089,90.08884
59.44180,45.67695,45.44401,102.25987
46.33498,46.50712,43.91599,94.34009
46.23485,54.13413,43.28609,46.28992
51.65696,65.42897,46.31996,43.58792
70.84489,1299.56102,24.14393,92.13901
49.57604,54.29506,44.20614,43.51115
176.55802,176.56898,43.14494,66.49303
100.88301,194.28110,83.68778,44.76404
49.97301,52.05297,43.86997,55.13406
80.63197,102.10896,155.32494,320.37210
506.68311,56.52905,181.76413,155.11799
47.09291,191.40601,92.21292,157.85813
62.42490,75.18291,46.41509,47.19090
117.95616,54.30412,64.07094,80.22618
81.71105,82.14808,45.56704,45.62497
46.03982,189.02898,125.50116,172.17898
485.75902,95.94011,50.94099,132.93910
50.13394,85.58989,50.51303,44.28983
46.61798,51.62191,50.12298,46.39006
46.73195,85.52408,53.35999,44.64912
43.11800,1038.76114,25.66981,43.43104
52.16789,62.59394,158.63919,124.06802
52.81806,151.54195,47.49107,107.18107
61.82408,46.75722,144.80686,149.91784
47.91784,794.29984,69.32282,281.60000
45.58206,45.78495,135.12206,136.44981
52.92296,45.72082,145.74909,76.40696
49.57199,896.34800,200.41609,75.93584
50.51613,98.41394,98.17791,50.16112
56.88310,1463.74917,23.68379,43.64991
53.02596,52.98901,69.42487,160.43901
70.65487,345.85690,47.12701,109.92098
46.30494,46.67592,44.07787,69.88001
64.47220,46.20314,43.87307,43.32685
51.65386,51.85103,42.49001,45.67289
90.82103,131.99902,88.20295,159.51395
318.74299,82.35407,121.31310,47.12319
78.78590,55.73320,44.39402,69.11588
96.76695,62.07108,84.95593,67.06905
69.23103,57.75714,188.47013,59.03101
56.97703,46.26703,43.44010,43.88714
51.13888,53.25985,96.74907,48.12813
49.37696,46.73314,49.21103,43.67089
47.16706,54.28410,44.70205,43.70499
46.58794,46.21100,46.29397,49.88694
45.90702,61.01894,187.41918,44.61288
45.26305,45.09497,172.51682,131.77800
45.52412,46.17405,77.09289,44.95406
44.98291,66.28489,45.10403,52.74796
52.25515,130.73897,52.64401,81.49314
47.64009,58.22611,45.67003,185.53615
45.02392,50.12608,42.91105,48.50221
45.81714,48.68603,43.22386,168.63894
54.69584,96.60792,49.55602,43.45083
46.19598,47.99104,79.49400,59.71408
88.26900,46.71788,83.86087,48.01989
1341.66217,91.27402,44.38782,105.27492
46.95511,572.19100,30.86591,44.46101
644.25206,46.09609,42.85908,77.04115
47.64009,45.13788,76.23887,47.60814
45.04895,46.47684,68.64405,116.29200
44.33894,45.66216,44.10696,45.95900
44.49511,64.90898,44.00396,144.85502
56.14281,319.41986,113.29889,147.00508
53.10988,48.77186,84.75494,137.06088
47.14394,53.42293,168.69807,171.83304
46.17095,102.49901,42.17505,47.29080
81.05111,48.76208,47.17302,58.78711
44.08002,123.50798,52.41704,280.34210
46.17119,44.10315,45.81499,96.81797
45.81404,52.22797,47.56808,57.00588
45.69101,45.21799,99.95413,42.95707
49.19314,46.07201,46.60392,44.12603
63.07793,49.87311,44.45910,45.38608
48.19489,46.99206,197.74485,44.20590
44.76500,51.80192,43.89310,62.47997
46.28587,83.25100,43.70594,105.96013
782.56297,129.01807,182.77693,119.09008
45.94207,44.00301,122.05005,42.52315
47.06001,1541.91399,21.74306,46.29493
45.15600,46.06509,42.17696,45.20893
55.36008,44.53993,50.65799,43.07294
45.50886,56.48899,56.81705,43.66493
123.18182,61.44691,47.23811,42.68599
45.22491,45.79687,49.56198,44.60788
49.40200,70.43386,46.72217,43.51497
95.10517,75.81902,44.22688,157.82499
46.13781,47.61291,134.84812,231.04906
46.38410,46.52405,42.32788,42.92202
44.22903,51.20015,52.11902,125.68498
44.38305,45.43114,48.79403,43.94984
47.44220,52.66213,103.33490,42.24491
189.86297,49.41797,42.68909,319.86499
46.02599,393.11695,43.95008,44.37304
64.44716,55.34601,85.65092,49.94106
60.22096,46.95702,43.56408,220.79086
1078.27187,45.44306,43.85209,75.58894
69.67115,43.48493,56.24199,137.89392
1589.10012,177.40989,55.57394,57.64914
986.20605,353.27291,22.31407,245.83697
114.02583,53.69091,45.08400,98.83904
45.09211,50.56691,43.45703,43.21718
46.01812,46.03601,75.87790,44.50393
734.81297,46.96584,128.82209,76.25699
48.70820,48.10619,233.61397,65.14692
46.40198,54.25882,44.83891,42.48118
80.74117,47.49990,79.91004,88.73296
50.39978,46.25392,180.66287,45.30501
922.21594,46.27919,45.33005,77.83413
52.06704,535.26187,23.73099,148.70000
298.64216,45.03608,71.72990,45.25995
53.45988,74.94593,95.29996,148.95701
49.03412,67.40713,87.94117,82.75008
99.63012,59.62396,45.00294,119.18187
102.25201,52.73104,43.44678,98.95682
44.57307,94.96808,44.83700,117.62309
117.22088,53.77388,44.73400,49.94297
45.78304,48.63596,43.46991,45.36891
1083.10604,46.53096,44.29603,65.39702
48.43807,48.28191,45.20392,47.99700
46.61393,52.47498,64.52012,46.58079
177.60396,68.63189,46.19908,104.06208
51.99695,50.74501,75.09899,60.55117
1224.46895,133.86703,43.95700,115.18693
44.18898,83.33302,47.49203,137.50815
64.28409,51.90516,43.58101,57.62696
53.99609,133.21400,47.94693,45.76588
115.06319,43.78414,49.31998,150.37799
95.10398,49.95298,43.16497,51.47815
51.02277,118.14094,47.59789,44.55304
80.56903,51.74613,48.06495,43.62988
49.83497,64.22710,104.43187,66.44487
48.32006,64.29100,43.63680,81.72202
1023.51213,46.57412,44.82102,238.72185
1554.94690,389.60099,43.73503,250.70596
49.52502,47.77694,43.44797,44.64602
46.52286,44.88015,62.99996,43.92791
416.73303,44.12389,42.42492,47.96386
44.19804,61.30505,42.59896,302.00601
45.48812,391.68096,23.07701,45.54820
45.43304,63.51995,137.81691,274.57309
50.79889,48.45905,45.53199,42.26089
45.27903,44.45791,44.48390,44.73495
72.94798,44.99197,43.05887,70.82319
55.53389,43.89405,100.99292,44.36707
46.37289,545.66884,22.37892,62.93416
46.16594,55.79305,44.12198,44.53707
65.09495,461.96413,45.51506,46.67997
45.49313,46.80181,45.73894,44.31105
45.68291,46.14592,44.09885,64.03303
115.13019,49.70503,66.58792,200.38390
54.84390,96.90809,48.51389,42.23299
52.22702,44.84010,77.22712,158.75983
47.60695,44.24715,45.90011,45.56298
49.43705,47.78719,44.64912,92.69190
511.19995,49.07107,42.77802,78.37701
45.44401,46.98396,94.00511,269.39082
977.60797,47.02497,43.26296,103.01113
47.13988,61.58805,171.75102,142.18378
53.62320,53.73216,45.30716,52.49286
46.51093,46.07797,43.44010,78.93395
46.27204,45.88699,45.78209,43.58196
717.01789,626.52898,44.37304,101.79090
45.39800,49.10588,76.68805,44.89994
45.24517,49.55006,44.39092,119.99393
67.47389,77.38996,43.64300,156.85105
48.11311,427.23298,22.40801,68.14384
105.81398,74.83292,45.43805,310.06885
50.22502,60.76121,63.84587,44.22402
47.45102,47.86396,59.69906,182.26194
49.99304,52.86813,90.73901,102.07701
118.60919,154.96612,44.89899,43.32995
84.16700,83.27699,43.43605,43.51401
67.73305,43.92099,146.74091,122.77699
45.49599,61.62095,45.31717,59.86094
71.87390,89.19287,44.60907,45.28713
78.94397,48.45309,45.50695,89.58292
63.36999,45.65096,44.70706,65.41300
57.30915,51.00489,185.86612,128.57604
600.08097,600.02899,44.28911,44.28887
1024.98317,1040.63010,22.11595,43.81990
45.21608,137.30097,43.43486,45.82620
144.23609,51.06211,43.27989,105.97301
54.24714,387.18605,22.59493,86.02619
181.13089,75.27208,108.53696,48.62690
104.25115,105.66592,44.52300,44.45100
51.35798,45.79902,66.91599,125.23103
70.38498,48.25282,66.08009,42.79590
1195.38593,53.34687,49.18480,70.69612
83.32777,45.49789,47.06192,43.31708
76.07484,77.25787,43.65611,43.51902
81.52008,81.97284,43.07914,43.72191
72.07823,88.82308,104.58994,46.02718
45.82596,52.49190,75.82998,220.13617
81.25401,81.20394,43.07199,43.38598
51.54991,44.57903,44.70611,46.00000
100.04997,78.67503,42.70911,68.71009
43.49303,54.23784,210.55698,70.11700
1168.60199,45.02296,42.56988,68.00079
83.30011,83.83703,47.59312,48.24495
44.41810,45.75706,44.20090,49.46995
647.26305,93.91809,106.31299,49.11399
49.92986,47.41693,43.05315,51.82004
51.80502,51.49889,71.65718,84.31911
46.59390,95.48998,42.38296,46.43083
1007.79200,252.30885,65.20391,82.19600
44.58809,45.20512,42.72509,142.64393
685.44197,47.79005,43.82205,42.90485
43.92695,194.15879,130.68104,109.29704
49.20793,51.87798,53.73693,42.69385
44.31105,44.75904,44.03591,43.08701
44.49797,266.54601,41.68391,42.96994
47.28293,368.88695,111.77492,207.22079
45.00794,44.20710,66.97202,100.48413
44.55781,50.18091,93.27602,44.68298
47.84298,46.80800,47.10007,252.92420
