# p1 - c2 sync,p2 - c4 sync,c2 - p1,c4 - p2
142.76195,488.92617,211.15804,67.66295
28.37706,22.54701,128.89600,45.94207
58.67696,31.78716,190.60397,85.60514
53.70498,31.94404,220.80088,44.80195
27.16899,35.65502,215.98005,206.89297
580.19614,31.23403,45.09401,184.57508
71.53893,28.35894,79.67901,44.93284
24.91999,28.34320,47.36090,45.69697
24.00422,4067.48009,67.80601,23.84210
22.40086,2040.52615,55.16291,23.95797
22.61090,25.57492,45.10784,183.80499
170.94398,24.04308,22.31598,44.44814
55.55606,23.59891,183.89201,49.59989
60.23121,682.04212,152.99010,45.38798
468.52994,22.02106,45.99309,183.11000
31.12912,24.67680,45.59898,45.03489
31.28099,24.29104,206.30193,186.17392
35.17914,25.07091,188.39097,43.87808
326.58792,837.01491,22.58706,22.49599
25.59304,203.57800,60.16588,183.76994
25.52509,24.37496,45.41802,45.35413
29.08111,26.30496,204.84686,46.56005
53.05505,23.67616,44.13915,189.24499
24.40000,29.22797,44.41214,193.04204
413.62214,24.32990,104.07996,115.59796
24.62506,26.47114,44.76786,47.96290
453.00102,64.54206,83.83203,123.20018
37.14395,66.11109,125.77510,185.21595
312.88099,23.49496,71.52295,45.60804
23.90718,23.63181,206.06089,59.33285
26.05009,296.68212,374.17102,31.67701
23.57101,94.94090,44.50107,85.13379
314.58783,27.12798,44.72685,186.94091
24.01090,363.64007,195.75405,23.16594
459.51414,24.23382,21.56520,66.35094
32.94706,249.66502,694.11802,22.58801
31.51107,27.11201,184.37910,396.61312
3212.55088,24.50991,25.34413,44.83509
1173.24519,24.27220,48.99502,55.59301
79.86116,27.51184,63.72499,119.61794
32.75895,84.17606,46.11683,48.81191
28.24092,3479.69294,187.58297,213.23204
417.55199,1386.53684,44.34586,60.79888
25.93493,532.93514,145.87188,22.85600
65.76085,30.42912,220.41488,45.53008
23.22912,1109.13491,73.07100,47.86396
31.21781,41.15701,71.13099,47.27197
250.58699,29.10805,99.17808,46.54503
167.85717,96.38000,57.21188,48.74301
76.42913,1146.32201,49.31211,600.60406
45.83287,64.63385,149.31202,49.68596
24.26410,80.63221,51.01395,46.26799
29.13594,88.44614,218.08219,47.81604
33.70810,26.18909,48.84696,46.47088
324.64886,63.84516,45.80498,46.14186
24.71614,56.61917,70.22500,46.39196
24.32299,43.46704,88.79495,110.38113
56.32615,24.97792,44.82985,69.14210
23.76914,25.14601,46.49091,47.40095
196.90299,1157.86004,22.64190,27.47607
31.12912,25.51794,122.60294,46.23294
23.87691,22.93491,46.98801,200.36912
584.41496,897.06588,265.59901,54.59094
29.41298,51.67389,141.92510,182.47318
49.31879,110.65912,45.36510,184.22890
27.23908,30.23887,45.53318,46.85211
379.39787,27.06718,82.37910,153.09596
24.72401,46.95201,67.74998,184.66115
24.22404,23.41485,45.48192,68.89796
213.44495,24.76287,21.91710,57.78122
26.20506,34.74593,82.89504,45.67599
24.38712,205.56211,87.95691,29.09303
26.84903,1766.63399,45.44806,53.18904
1200.43802,53.91002,22.59994,68.57800
134.43398,23.95391,73.70901,206.92015
110.38017,155.48110,46.41008,24.46604
24.17397,130.85294,45.19010,95.47210
36.51118,22.29309,46.72718,182.74999
24.31703,23.54193,46.70620,355.32498
27.64082,31.08001,204.70500,349.23315
58.53200,25.45404,95.00098,80.81579
91.85696,45.33601,45.07303,56.97417
346.04692,23.38409,159.32608,44.53206
25.29192,91.25900,134.18007,43.64705
110.11815,62.91604,56.96702,60.74286
25.99907,26.82686,48.01106,372.02883
233.47712,269.67120,29.21581,229.62809
55.21607,29.16598,46.01002,192.02900
26.30401,32.46713,45.27903,47.01591
35.23612,24.84798,151.35002,99.63393
24.77694,43.22100,53.26104,69.53812
317.82317,360.83388,47.26696,22.89796
27.65107,26.26514,45.29119,90.91496
25.14410,1932.94406,46.34595,22.45498
45.97902,40.45105,73.03619,93.10889
24.74999,28.02086,44.47699,74.79787
638.37790,86.88283,184.44490,46.56696
30.43699,216.88199,65.24205,377.72989
25.74611,45.69721,45.27712,201.83897
28.33200,25.96092,42.96207,68.10999
29.60491,807.94096,44.87801,22.22681
60.82392,138.17191,46.86308,184.03602
26.95298,48.40398,97.64504,183.08902
469.60402,40.96007,66.48898,90.26790
54.60191,100.22306,115.08608,46.31090
25.40493,24.36519,57.18803,124.89390
225.06881,66.67495,73.66204,46.06795
122.17593,29.40702,46.66805,47.01304
252.80094,27.49681,25.91419,48.93994
25.34604,26.13187,188.27009,183.49504
24.90807,23.51093,45.38488,184.03006
24.11389,249.46594,46.25106,45.29095
24.03402,30.70903,195.60790,265.39183
24.36590,239.22491,45.43710,23.93603
24.66583,29.73199,95.99710,557.54805
162.59503,27.53615,51.18489,138.17000
166.21518,43.63513,183.46500,49.68977
23.06914,573.60101,86.13110,436.28597
42.59396,25.23589,44.65485,101.01318
25.81406,120.43190,52.44017,199.34011
1288.05590,62.27398,23.76199,46.01312
26.46089,45.95613,44.96908,213.02795
347.56613,24.46485,69.18001,62.14499
257.57599,31.91113,66.06007,96.90094
374.78399,24.28293,44.56902,45.63808
74.81694,23.96107,113.03711,168.77794
25.37203,140.46502,46.27514,84.75804
24.72997,25.64502,110.53514,46.56196
624.50504,23.10109,22.35794,183.13217
471.55690,830.29795,103.09696,22.83788
24.90807,24.09697,45.79306,196.93613
73.91310,783.64801,68.51196,29.85287
51.33414,27.25792,60.81414,45.12501
584.09309,66.57720,21.51918,45.99380
111.14693,1356.83393,46.26107,23.94605
76.15495,611.23991,68.34316,46.51809
24.80102,23.11206,45.19510,44.25502
94.64788,24.24693,185.87112,44.92998
25.29311,23.92483,70.22119,47.02187
338.35006,23.85616,73.80295,46.38600
24.74713,23.07391,182.60884,67.81602
45.05420,244.64917,45.52698,21.71993
203.91703,1226.91298,120.49294,216.58301
28.99504,26.54791,78.20201,46.90886
387.15601,4090.41619,223.68598,23.32687
23.68808,1984.86304,51.82099,23.75698
1251.12009,25.66409,130.77497,211.25507
26.54600,272.85790,45.58396,23.31185
96.28797,274.36519,46.16809,204.92911
97.96810,25.03896,66.93912,46.65709
50.62914,1007.08199,47.74618,198.18902
32.39894,23.76390,73.25792,47.25099
25.55799,85.17981,46.89693,370.51392
130.16105,52.22487,199.37801,45.08400
23.47517,23.24986,44.17419,44.92903
1674.55411,24.05596,31.07214,45.56704
1622.93291,23.11707,26.55792,44.50917
24.01090,3883.41188,391.05082,91.39800
25.38896,1815.61303,46.42916,91.49504
25.40684,22.54105,46.05603,333.64296
27.11511,28.75996,44.48199,46.60416
25.15483,23.69690,56.89287,97.01109
23.40698,340.69204,45.06493,22.63498
168.90907,84.22995,44.34299,51.38803
25.50101,40.72809,95.02983,47.22118
27.51589,59.00598,512.65883,185.75001
1573.45486,821.65504,23.27394,44.46507
112.05697,1003.57389,158.24008,369.58790
306.06604,29.36006,22.18604,49.27182
27.49610,30.94888,45.54892,45.99404
2472.65887,992.28501,79.47302,49.50786
448.87114,142.78483,56.06890,56.71000
27.62198,30.36189,51.40901,205.47509
24.90115,23.05794,121.72318,44.61908
26.22294,24.33300,51.14102,357.98597
304.13485,1108.26802,24.64414,47.48583
49.51596,36.14211,44.98005,48.52390
76.69497,1516.87598,85.03294,22.21489
27.36092,34.42502,56.75602,48.54798
24.29199,44.05403,43.14804,52.81305
24.70994,152.21906,195.01495,77.43883
1108.00815,44.36898,122.59889,44.36803
24.35899,28.88608,45.57204,47.05596
22.42804,36.66806,44.57307,46.15402
1454.79298,26.76392,24.90115,50.71592
24.52612,27.79293,184.65400,183.91705
24.90687,23.82302,43.90121,63.52615
23.85807,22.29619,44.19494,46.73886
1007.95698,23.76103,43.18881,45.30501
24.81508,23.49401,45.42494,90.79814
25.45404,23.28682,194.28897,45.21489
57.23310,116.28008,127.28786,182.97005
24.11699,24.74785,184.45110,44.95096
27.19784,3503.21889,44.81721,48.91801
168.76101,1401.67403,68.83001,48.98691
33.33497,391.64400,44.99483,213.02986
243.51692,1204.41604,45.89605,27.37117
25.72489,22.08400,44.77406,44.59786
23.84090,24.91617,184.33404,45.65001
39.68287,23.88501,76.52497,152.61412
26.56484,137.05397,75.18816,153.15604
26.73006,501.75905,46.81301,23.24200
24.02997,23.07415,45.20798,44.92092
29.15096,24.60408,84.07712,190.97996
23.34189,31.33798,111.91893,61.58900
23.40198,24.50681,44.68608,44.29507
25.18201,294.01803,217.69381,397.71080
26.17216,22.85409,43.06507,93.05906
23.77081,33.19597,145.98799,66.79487
789.76822,41.05997,71.91896,116.59384
29.68287,76.57909,182.84512,72.21413
101.23396,24.30797,45.59612,45.15004
24.45507,683.62904,89.20312,23.40889
24.63603,94.20991,44.15011,45.72201
34.08599,23.22006,45.16101,94.71798
82.11184,78.42994,45.82500,76.48301
157.93300,668.82706,268.18299,195.52588
27.96221,34.18112,45.49122,44.69109
25.17986,23.94795,43.88499,48.34700
24.87803,25.97499,213.25707,45.03608
66.83183,68.04013,44.52610,47.23215
27.54188,569.72718,46.69595,98.75107
30.86805,23.82708,46.43798,195.77599
614.13407,34.91092,86.73406,50.77314
583.81104,27.55690,56.84805,237.26392
24.77789,23.07701,194.03386,185.69207
27.10795,29.08492,53.59507,66.51402
555.46498,31.57997,43.66302,193.14408
77.21090,440.75418,45.53413,22.84789
23.88382,2892.23194,56.83494,290.81202
171.39387,825.99401,45.10117,23.13495
424.70813,44.49081,44.88802,236.98187
31.30603,75.50907,46.03100,46.09299
27.59480,43.33901,48.23208,98.02818
23.11397,235.73899,96.86112,254.94909
112.78415,606.93121,50.04692,24.40405
22.49789,99.44892,46.63205,196.00511
75.37389,633.27503,350.18992,152.59814
36.27896,107.10406,83.19092,46.13209
