# p1 - c5 sync,p2 - c1 sync,c1 - p2,c5 - p1
55.50504,46.76008,46.06795,46.14592
54.85296,56.53501,45.42923,44.84010
45.25304,55.67002,44.91901,42.85598
146.30389,46.30685,44.79408,42.97614
46.95010,46.95392,46.58890,46.05794
47.29891,51.35703,49.63613,45.40086
47.68705,64.27002,134.87101,55.88388
187.70790,161.39507,45.76111,125.78607
46.60082,73.40598,46.48018,44.70301
45.75706,148.05388,45.72606,43.29205
47.39785,52.69098,44.95716,45.96996
52.38795,67.47985,44.10791,45.09115
47.32704,52.94418,45.42994,46.17000
45.17412,64.09001,45.13288,63.46297
102.24795,52.19412,45.61591,44.59310
47.93191,67.21210,45.93992,45.17889
97.39494,59.66187,46.54002,46.03195
52.17290,85.00195,107.45311,46.26703
47.44387,106.36997,47.59908,48.01393
49.36099,49.63779,53.04694,44.18302
91.30383,49.06511,45.86101,43.37120
57.94406,53.46394,45.15886,155.79081
49.36814,58.82406,100.22807,51.21708
46.41008,137.71296,133.70991,45.98999
47.12296,53.34997,44.31605,45.82787
89.29801,65.17410,45.88199,47.08099
62.84690,68.46094,44.20400,45.74513
48.69485,52.31190,46.93389,45.07589
50.68088,106.26698,44.52300,46.17906
65.93394,68.14814,44.75594,45.91012
95.34502,59.90601,47.00017,50.64487
47.48011,53.85494,47.64891,46.97800
77.87490,64.11505,48.51294,44.54398
46.86308,45.58301,45.71009,46.76819
48.61903,45.83812,53.44200,45.60113
48.28691,125.33498,45.57085,43.68901
47.86205,118.94393,48.86818,47.40906
54.39115,55.33481,47.89901,43.59698
46.33713,60.54497,48.26593,44.18397
51.04399,65.91392,45.50409,47.41383
48.57111,54.50511,49.10398,55.44186
78.08709,45.91608,119.98796,94.77687
47.77288,46.84520,62.74319,81.35200
46.35596,51.85604,46.21315,144.44208
48.30503,48.18201,49.68500,45.09187
58.72703,53.31612,46.29898,45.77684
55.59897,54.67105,45.85791,116.42599
54.76308,46.53883,52.27089,43.09487
57.18493,50.20118,125.48494,44.12293
47.80102,68.05801,44.79980,48.55895
149.50895,221.86399,45.74895,47.73998
108.53100,95.98804,44.12508,45.56108
46.76104,144.45114,47.77598,44.78192
48.67792,119.77196,80.00588,67.75498
176.48196,47.91594,44.19208,44.57498
54.50892,48.38014,102.83613,113.72209
47.08004,111.64713,46.88621,44.41810
124.73989,53.69210,45.20488,43.49995
47.31202,63.88998,45.64381,128.47400
80.32894,50.52686,101.39608,48.44189
48.75112,51.95522,55.02200,48.02918
47.47009,46.08607,46.01789,45.38393
94.82694,45.39800,46.29993,46.31591
57.65891,47.22095,45.88199,44.26503
47.07003,112.54501,100.37589,45.13001
47.68801,58.66003,45.69602,45.58802
51.40710,47.06907,58.92205,123.32892
50.28605,66.23387,72.68405,45.14408
53.99799,183.31003,45.27903,148.47612
59.62896,47.79696,45.56990,45.20798
46.49711,187.97398,59.27300,45.90297
115.75985,59.10707,45.17913,76.68304
48.39611,100.72803,110.83102,44.15107
48.91896,217.62395,120.48292,44.33107
57.56903,228.04594,44.55590,50.57192
52.53601,53.50518,43.91599,45.22395
49.68286,50.98414,43.89811,46.60392
46.55719,50.13204,165.14587,81.74706
46.43106,193.19582,46.01812,44.71707
46.29111,101.95708,54.42214,47.47105
45.61615,102.49090,46.54408,44.20400
73.77005,55.17578,45.52078,44.76810
52.52719,59.48591,51.26405,43.30301
47.48201,125.00405,44.58117,72.45708
86.28201,156.52204,45.71605,62.50000
50.01187,49.27206,138.19504,62.25181
296.75102,61.74994,58.62188,81.32815
57.65200,52.49596,47.43600,71.24996
47.95003,57.75309,82.41701,43.82920
47.13106,108.90484,89.03408,118.16597
46.00215,161.04507,46.17786,121.24419
48.17986,73.06981,44.81411,115.59296
53.28202,234.56788,46.57388,129.69398
47.93501,56.58698,44.06619,46.91100
47.86086,51.40209,45.17412,53.41911
51.31388,82.55410,49.16692,47.56284
56.00691,129.26888,46.67687,44.60907
52.94204,50.16708,81.19798,46.03004
47.19806,44.89279,46.73195,44.88301
47.27793,57.84798,45.64810,45.88318
46.17286,97.01204,44.19589,44.46816
47.07003,69.32092,47.00398,60.44793
45.56608,117.73205,46.09895,44.66915
46.84711,99.35808,107.18989,78.26805
53.42913,93.59193,45.87007,149.76001
132.75099,48.74492,49.63017,45.71509
75.38104,53.02095,47.92809,138.48901
52.14787,94.59782,45.45498,43.45703
45.07804,116.61601,63.41410,81.39706
90.04521,67.49010,47.01996,110.12697
50.37498,68.34507,89.95199,99.80989
47.40405,102.65183,44.95192,49.89910
47.17302,49.32904,47.27197,147.74299
47.63794,97.19896,46.02885,49.83616
49.28398,48.03705,52.74415,45.57300
57.63197,52.73199,45.02487,45.94493
47.92595,75.88506,131.32191,123.93785
47.95098,46.49615,162.64510,131.15406
47.99986,46.92698,60.93311,44.44385
46.40889,131.90413,45.09807,75.91510
46.09108,49.80898,46.85998,48.63882
45.25805,45.12715,138.37981,44.56186
61.39207,47.17112,42.99617,45.46309
47.12105,45.48907,155.18498,88.68694
46.52596,46.20314,156.62503,46.08798
47.57500,46.57912,47.97292,46.30113
51.48578,46.13996,44.58404,45.46189
82.58200,46.30995,65.13810,59.18121
46.71216,50.94194,46.90599,45.95900
46.74006,46.72503,46.63610,45.63284
48.17891,51.62811,44.47794,45.53413
46.08202,83.51016,45.42208,44.58404
48.27714,52.24609,49.61395,44.64102
52.03605,288.36918,46.38386,59.32593
45.97807,47.49203,71.24901,60.06503
199.55516,57.83105,46.50402,92.71812
83.91595,58.56013,77.15797,127.83003
74.68390,58.36296,45.85099,123.31510
122.96605,54.25215,45.97306,44.51108
95.55602,44.52991,44.75594,45.03894
48.33794,134.59682,45.51792,48.33412
50.33898,52.83904,45.83693,186.12003
124.67599,67.63411,48.86913,44.39688
54.63099,49.44801,168.41912,52.56009
53.84183,118.17503,50.05908,48.61712
50.38404,101.07088,43.57123,45.05777
51.15294,50.52590,46.41700,132.77316
48.54488,59.93915,209.92303,46.10896
47.02806,48.26212,47.26505,45.54415
50.49109,55.26710,45.29595,46.03314
52.98114,90.39998,45.36796,47.35804
51.93996,63.45701,58.40111,49.55101
72.76392,131.91986,47.17088,44.11912
52.34718,99.68519,44.85297,43.33615
113.91306,47.00589,44.61694,48.70892
46.10300,45.41612,45.69101,45.42494
86.67183,120.12219,46.45300,45.06516
47.27793,102.99921,44.36207,47.35899
48.31195,44.60311,45.75300,60.02188
72.41583,58.15601,44.81483,45.58516
72.85690,45.15314,154.10709,42.89699
46.62299,47.97196,47.11199,45.11404
47.30201,97.91994,46.74602,45.25805
48.52200,47.70207,45.18104,46.13996
49.79205,47.99104,46.75484,82.94702
52.24204,54.01993,49.21699,134.10902
46.94891,190.63401,45.81785,45.14289
55.56393,46.52190,48.29311,45.99595
74.97597,54.41618,45.75801,46.06485
46.24486,45.02320,44.11101,44.63005
50.39501,48.28095,51.97287,45.74800
46.68593,125.30780,46.90790,44.54994
49.80612,66.32900,45.23802,46.50402
293.75792,67.12413,46.57102,107.15890
54.37994,62.60800,45.26210,46.00716
45.60804,45.15314,45.57800,45.36605
47.14203,66.20502,44.24810,99.85304
46.93484,69.71383,46.14496,93.81509
48.47503,76.49016,46.78607,44.37304
49.96800,55.04394,43.99395,46.27013
55.28498,49.89910,46.22698,46.19980
52.82283,50.74000,44.24906,148.52500
53.76291,84.56421,46.64016,45.91393
45.48192,47.45913,151.36695,45.90917
46.63491,46.28110,45.38918,44.10911
54.41284,45.67218,45.25900,43.97106
50.51804,46.62204,47.69206,77.88205
46.17786,53.16997,45.92013,44.73901
45.92896,44.92497,44.04283,45.83097
44.44408,46.13900,47.89495,45.40706
52.43897,60.08291,55.69696,46.24009
47.98985,63.68303,47.00994,44.25788
55.02200,49.70789,51.43118,120.00394
45.63308,46.67592,46.29302,51.10598
49.10898,67.61408,134.72700,46.55600
53.58601,50.18997,51.57089,46.39792
47.15109,57.85704,44.51799,46.17691
46.90480,46.92793,61.56206,184.55505
46.35096,55.78685,46.45801,87.18491
86.23004,52.03485,44.81912,54.34203
57.94501,119.28415,45.30501,43.78295
60.59790,59.90195,47.20783,44.81506
120.14508,50.51589,45.44306,42.97495
48.33508,47.52398,56.28490,45.79520
51.01800,60.04500,53.13301,47.39809
49.51406,46.53192,48.45500,48.96092
159.55806,80.62005,155.07698,45.96281
130.95284,53.63297,45.09902,45.22705
44.07907,180.41515,43.82396,46.44799
47.14990,47.26505,50.45485,46.62800
46.72694,48.13004,45.19415,49.53408
46.76390,84.71513,47.64295,46.33212
141.25896,62.80398,144.08493,45.32313
53.09391,44.11411,45.65907,45.21394
65.20009,140.85913,46.77796,45.34411
49.02601,48.08807,45.57991,44.83986
45.93086,69.49210,46.57412,47.28889
55.94897,94.64598,48.80309,52.94800
58.36391,62.62708,172.35494,48.03300
85.04200,78.22418,43.61796,47.62888
45.88699,52.83904,45.23706,67.97409
66.74218,132.47585,45.19105,44.64483
134.15599,86.71594,44.55996,42.95802
55.51696,47.82701,43.98918,46.52190
64.72707,48.66600,45.91417,46.88096
45.66813,49.03293,44.82293,45.97402
51.14698,65.91201,50.18997,44.12508
48.29693,53.57504,46.24414,43.24389
44.01207,45.28689,96.00115,93.76192
96.27891,55.64499,45.75109,45.60590
63.81202,100.58689,45.54796,45.57109
46.62681,59.07488,41.65292,45.59994
48.55394,53.50304,46.05198,50.90404
59.00192,52.06108,47.66202,44.82198
49.24703,45.52484,47.64009,70.80603
54.05402,46.49186,59.82590,55.35412
153.29909,73.52090,45.83192,45.82787
62.84499,47.50490,45.65692,197.62301
54.22306,47.69897,51.90396,44.85393
50.06385,46.30303,44.82603,46.04197
54.98695,73.63105,44.15703,43.80989
59.12995,54.13818,86.02810,45.60089
53.17903,47.92094,44.48295,47.12009
52.07491,54.95906,47.51515,46.29993
54.98910,47.02401,46.04697,45.14098
47.82796,46.23985,43.65206,63.53879
46.69595,48.94304,45.53699,46.37694
50.49300,47.97888,56.27584,44.49320
45.56298,46.20600,46.69905,46.23294
