# p1 - c2 sync,p2 - c4 sync,c2 - p1,c4 - p2
30.35307,25.81310,45.78495,45.21012
28.08213,24.12701,44.18802,46.11802
54.64005,27.62723,43.50305,47.01710
25.44904,25.98405,45.87102,46.29183
29.55413,23.50998,44.06500,45.09807
24.55282,24.49608,45.23802,45.27497
28.08499,27.76313,50.38595,53.58601
24.89400,27.13013,43.54405,45.21394
55.44496,24.09291,44.51394,45.00008
23.86093,23.72003,45.60614,44.51799
24.16706,26.57104,88.81307,47.55497
33.17618,23.18597,46.91601,46.97299
24.02401,22.92013,45.36605,44.71207
24.43910,23.90289,43.42318,46.23199
25.67887,23.48304,44.13414,45.35794
23.80705,27.35400,45.40014,44.96098
25.09999,30.19619,46.28706,46.23699
24.82295,23.10514,44.87896,44.11006
23.48804,22.82786,48.69008,46.92411
22.19510,22.71390,44.53301,45.28308
23.43202,23.59414,44.29698,44.40403
48.91109,24.68896,45.03489,44.51108
24.46818,25.88296,132.85208,45.66908
23.22793,43.62988,44.53301,44.69180
27.01807,97.55707,43.90907,45.78185
23.62514,28.06902,46.25201,45.26997
25.33507,23.55409,44.54589,45.12286
27.62294,23.73981,79.77700,47.48201
25.23303,47.64795,44.30199,46.16904
36.60488,114.17508,44.41905,44.81196
44.25907,39.58201,184.83090,45.92681
91.26902,23.92292,47.68205,47.45889
28.16892,26.46494,46.81206,45.27783
203.14717,29.59204,44.43312,44.81411
22.86410,23.30112,45.00008,45.60900
67.06309,28.32103,60.02903,47.61982
74.25618,58.83908,71.31410,45.53294
139.92095,24.24812,45.57109,50.13299
24.12415,35.41589,45.47787,44.62910
49.45207,82.50213,47.58787,46.02122
23.85020,24.52898,46.00000,46.49019
29.06203,31.14200,44.50393,46.06104
25.73085,33.32496,44.30199,46.81587
29.23512,42.55486,45.52698,50.67396
25.16603,25.43998,47.26982,46.46492
24.74809,27.99892,50.60697,44.77096
25.89703,43.79010,43.88094,118.51001
24.94907,24.69993,45.85505,48.39516
24.49894,23.62990,50.31300,44.18015
110.56018,24.04499,113.03997,48.59400
60.59599,29.20508,43.92505,45.90583
76.94697,27.81796,44.79408,48.16294
22.79615,28.17488,44.04283,44.13700
30.69305,24.06907,43.77508,45.18199
23.27800,27.52519,43.96701,45.02010
26.83210,23.60392,45.41898,45.58802
24.61004,26.53909,45.40300,45.80903
26.88813,24.14107,45.22300,45.69411
28.08380,24.09601,44.31200,43.90693
22.60280,36.78703,44.13700,44.87491
24.71995,24.76501,46.88501,45.39704
25.31409,30.56097,47.49608,46.57412
25.17009,29.18816,46.01502,45.42994
25.82407,27.26793,45.36104,129.56285
23.16999,27.85707,77.94189,46.51809
25.21205,24.35088,44.24310,45.52889
23.53716,25.69294,45.15004,44.20304
25.61188,150.76613,45.55392,45.23611
23.82803,22.62902,45.83120,45.27402
29.46901,23.02814,43.46490,45.58110
22.48216,27.35400,45.69101,46.41700
30.60412,28.63312,45.14694,45.44187
24.43218,28.33986,49.63994,46.31305
24.38498,31.42810,44.33799,44.03019
22.91608,49.68095,46.05889,44.79504
26.81303,22.58992,43.91789,47.17278
25.06590,23.61393,44.67797,48.53415
22.88985,37.61101,44.59405,46.48709
23.03314,24.00899,43.44392,46.33999
27.11701,22.37701,46.67187,44.90805
23.34499,119.91715,43.95008,45.74084
23.74291,23.02194,46.99898,48.05589
27.02403,25.20585,44.85393,45.76397
29.44899,64.23306,46.93890,46.46611
23.99397,26.22509,44.46912,45.78495
24.58882,48.69199,44.58308,46.07105
25.42400,26.56484,46.21005,45.84408
23.55003,91.06517,45.22610,46.77010
27.88305,24.30797,45.37296,45.89891
28.35011,32.37891,46.15903,45.67599
25.44689,99.21098,46.33617,45.38989
25.94900,50.70782,47.50896,44.52705
24.35207,40.68804,45.08114,46.84281
24.36900,50.62103,45.22109,52.39606
23.11301,25.77186,44.60311,46.91601
25.17605,30.29203,46.16404,47.00613
24.07098,83.67991,45.17293,44.89803
29.26993,68.11714,44.37804,47.37306
23.51189,43.01214,74.91899,47.18399
31.53205,25.82598,45.97616,45.64810
27.99702,24.59216,145.78795,102.79799
47.53613,44.29483,43.85400,47.14298
24.31202,30.37691,48.92588,47.94312
78.66788,29.68192,46.61918,46.42701
24.20187,174.63899,45.79186,45.35484
37.82392,24.69897,45.53914,46.96512
38.94091,23.98515,50.31514,45.38083
28.97310,24.17183,43.94913,45.71390
25.41709,28.74398,73.90118,46.68307
24.68705,31.17490,44.48485,47.59598
60.78887,37.14108,44.76118,46.39196
23.62204,23.46492,59.41796,44.79599
24.47510,32.14097,46.34404,46.68999
32.79996,40.66801,45.24589,45.41397
22.30716,23.45109,42.56177,45.97712
25.31099,22.31503,49.42203,45.21108
23.75007,24.76096,46.06390,45.79282
24.02496,24.90807,45.66193,45.06087
23.66114,23.85783,45.19510,44.96384
25.57993,23.40317,156.32200,45.17102
24.34301,24.34278,48.53797,43.65897
23.27394,23.52810,45.07804,46.14902
29.14500,25.18010,44.48915,45.44783
23.57697,26.02100,47.85490,44.51108
23.16904,26.05200,44.98100,48.05803
29.41513,27.41790,45.28403,45.71795
91.22896,31.23617,44.72995,44.01684
25.36583,26.39508,45.48907,45.62211
26.93009,27.88496,45.24398,46.14401
33.81991,26.20506,43.53285,54.29482
28.86701,68.44711,46.76390,50.11201
27.29011,24.54686,44.53397,47.34492
27.90117,23.92101,45.18914,44.60692
24.85609,28.19109,46.05818,45.92490
24.50895,32.23014,45.48192,48.38514
27.29797,29.62780,46.83518,44.41810
26.68905,28.40209,55.69506,47.33300
24.49203,24.26004,59.58605,48.07496
92.18001,31.81100,82.54600,44.31486
27.74882,23.13089,45.11118,45.15982
24.64390,28.02896,45.09211,166.38088
25.29502,29.20198,46.37194,66.32495
26.75009,25.04396,45.34507,47.85109
23.47994,23.18788,45.77398,46.81683
23.39506,23.70000,46.32688,46.49591
25.23494,23.03195,45.35007,44.95215
34.10602,23.85187,45.16602,47.05000
24.15895,84.62095,45.83001,46.65685
24.93501,23.43893,58.63595,46.36502
23.48089,25.81310,48.24400,44.53802
23.51403,26.90887,44.80696,45.90917
24.46890,43.28895,43.60104,48.51198
23.63896,25.54893,46.10896,45.62116
23.70286,31.59308,47.38498,48.03205
25.17700,27.17900,47.73998,45.61210
23.53287,25.83599,46.15593,45.92705
25.11907,53.41196,45.84002,117.29908
29.21295,23.37503,69.50998,55.38797
23.33784,24.21498,45.00198,46.17882
27.02785,27.19188,44.52801,44.35706
23.24414,23.68116,46.21100,45.68386
29.88696,26.80707,45.16196,46.14401
25.32506,80.14202,45.39299,45.47095
25.45881,84.56302,45.65907,46.10801
24.14393,25.76208,45.52484,47.24193
26.40009,42.56415,45.65096,45.72010
29.55794,51.41997,46.17882,45.12310
212.61692,48.00820,45.54605,46.68593
23.50593,22.79401,46.02599,46.10014
26.20220,31.19588,43.99109,46.17810
24.89495,34.01899,80.24979,46.47613
27.37689,96.18998,46.13996,46.97394
49.17288,154.03700,43.99014,47.90592
25.41780,28.10693,46.60511,45.39108
27.94003,26.47710,43.81108,45.14503
29.52695,50.06504,46.04220,49.18504
31.90994,24.07479,44.55209,45.55297
30.72405,133.03804,46.15092,48.25306
26.54481,50.43197,46.75603,47.47701
24.80483,24.53089,45.61114,66.08295
26.26181,32.99403,44.13915,49.34096
23.39506,25.16603,51.44811,42.94491
24.75095,24.03593,109.42912,44.85607
24.43218,29.87003,47.22595,49.52502
24.07312,23.33021,60.98914,182.64985
24.25408,23.16380,44.24214,47.93000
24.67299,23.34905,48.46692,45.38107
24.19806,22.99500,141.00695,43.87188
25.67220,24.43004,44.41381,45.43209
24.84488,23.59295,46.86499,46.36693
26.49689,23.18287,45.30287,46.63396
24.04284,23.70691,45.56513,44.84415
26.69001,23.73385,46.17906,48.92206
139.60505,55.99809,45.38798,46.77701
24.36399,62.66999,45.78304,46.72122
24.10507,24.16396,162.46510,44.64602
24.19996,43.39194,44.00802,45.70317
24.05310,23.25892,45.21203,44.75093
29.24204,24.39594,46.22102,44.60716
30.66707,165.03906,44.60597,45.39919
24.13106,23.60106,47.44887,47.44101
