# p1 - c5 sync,p2 - c1 sync,c1 - p2,c5 - p1
53.50399,47.86396,42.76705,120.95690
44.86203,51.32103,42.89293,43.40792
49.82305,45.87913,44.49105,45.50099
46.20600,49.55101,43.36715,46.63706
49.53694,46.79513,44.21687,44.70086
50.69089,45.70723,45.80903,43.17904
44.55400,58.81000,47.10293,44.11983
48.48695,46.62991,46.40698,43.73693
47.66393,54.02994,44.72089,47.67108
48.38896,51.85008,44.27886,45.91608
47.01400,51.28598,174.01695,46.41199
46.16499,50.44389,44.97099,76.70498
47.32013,46.29898,45.15290,44.16919
45.20011,46.35501,45.05301,44.37304
48.57993,172.54400,45.53485,67.69395
47.78290,46.93699,43.14518,44.61312
52.59800,45.81308,45.65811,43.56313
46.30899,48.68722,46.33713,77.41904
53.63607,51.47314,44.56091,45.42208
48.38800,50.88496,45.41492,48.43688
46.58389,52.63019,47.77217,47.38998
47.13321,71.34914,45.35604,44.37613
49.30687,45.39299,46.32688,44.64388
47.62197,50.64607,44.55400,43.83802
45.16387,61.44905,45.01581,44.55805
45.34411,47.15300,45.43900,43.56503
50.05288,43.69402,45.04800,46.09990
46.25487,142.84205,45.40896,44.58284
49.63088,44.15107,49.23010,44.31415
49.74914,47.79792,44.39092,44.37208
53.77889,86.39097,44.92998,44.53111
46.85712,49.04699,44.42716,43.78104
46.81587,73.12512,42.69099,45.15195
49.16501,49.23797,44.83509,47.47200
47.35994,114.23206,46.05889,45.09997
51.36609,46.71884,44.80886,44.46793
52.24109,55.44901,57.19090,45.33887
49.37291,121.95492,45.38202,45.05014
51.38803,73.12083,45.48907,44.35492
47.28413,63.62009,45.76302,45.49098
47.52803,77.74091,47.71495,43.85185
45.55798,49.26896,45.18700,45.00985
48.24305,53.08485,46.17000,45.66979
46.38910,106.07290,44.91997,46.85807
51.52392,91.86912,46.67783,44.53397
45.15505,67.94310,45.06302,76.90406
54.85702,48.88988,45.96996,45.13502
53.61915,104.12097,45.82310,148.96202
69.19003,68.63403,45.55798,45.43996
48.21920,54.23999,47.39499,52.77514
102.27489,52.93703,150.61188,143.90898
47.29199,198.04096,46.01908,44.57498
61.13505,48.78807,46.21601,45.00198
67.61503,47.25313,44.48104,44.73114
50.54212,47.61195,44.37399,44.11888
76.68114,52.65999,44.18802,44.80600
46.53192,55.17983,45.91799,44.82698
84.73086,59.38697,45.34698,44.14701
46.70095,46.06605,46.52596,59.01003
48.45715,56.21505,46.15593,45.48717
55.78899,64.11791,46.13614,47.03999
43.93911,46.04197,45.49885,43.32495
47.92809,45.07899,44.13223,48.32697
46.90695,47.77789,44.06309,45.46809
46.83089,48.32888,45.96686,44.78192
46.05794,46.60296,45.36295,44.10315
49.41082,46.19813,46.00000,155.57098
46.96012,45.17293,43.73002,47.51611
45.69006,46.94009,46.22483,46.87095
51.26214,47.23501,46.00596,43.48993
48.41018,47.62506,44.94405,45.61901
44.35015,50.33517,47.13988,46.17119
51.44215,51.70202,44.75904,46.50307
113.48987,53.37620,46.19813,44.57188
48.84195,48.56300,44.57498,44.25097
50.65417,52.50001,44.26384,44.91997
56.84304,49.27087,54.00991,47.06812
52.03700,91.59994,48.80500,47.55592
49.27993,47.54305,45.58420,44.33203
51.45121,47.04809,44.88206,43.88905
47.60504,52.20699,43.69998,44.59715
47.60695,55.71103,47.55712,46.50998
50.96197,53.05195,44.32487,45.47215
59.25298,51.52893,46.31400,62.83712
47.81699,48.88892,44.95692,58.35104
114.38107,54.30818,44.53206,82.66902
50.19379,46.11278,44.83294,45.80307
47.35208,52.78397,163.64217,45.17388
47.99104,52.54292,65.16600,45.52603
47.44792,50.22192,45.74299,47.16015
47.65296,47.41597,45.94183,43.46490
46.21005,46.71001,45.56584,46.22293
47.56594,45.27712,44.92402,45.69697
55.63092,47.55688,47.35994,47.13988
47.23287,109.31802,46.52190,45.78614
47.63103,46.71907,45.31503,59.73721
49.91102,47.62506,46.04101,52.16384
46.06199,50.88282,44.40689,44.18707
46.78488,69.58890,44.77191,45.56799
46.60583,48.92087,45.23492,86.48682
47.14084,56.63991,46.52810,46.54121
47.60218,50.19093,46.19193,48.96307
46.90790,49.04699,45.15195,45.28904
49.05105,146.67606,46.28301,44.64316
53.97606,45.12382,58.68697,66.88905
46.78988,46.41104,45.18104,43.83707
50.38404,48.29192,46.01789,44.12889
47.83416,46.17500,48.67697,43.80608
51.71895,49.04103,46.73910,45.59803
47.90306,103.80602,44.98506,44.17014
47.70994,108.47306,43.38312,46.35096
47.39594,49.33715,47.20592,44.05212
48.81597,66.34593,43.90597,44.90685
52.30999,74.08500,43.94388,46.65804
236.09781,72.36099,44.78908,80.95407
46.71597,46.04506,45.13288,45.22395
49.18122,54.05903,46.25201,44.83104
48.99502,57.22094,44.74115,79.14615
50.94481,120.56804,46.89598,44.87991
71.15507,177.02007,47.20092,45.70103
49.42203,49.70908,46.21601,45.17221
50.58002,48.95711,43.82205,46.05198
52.35386,76.10393,45.72701,46.81802
55.14908,47.16802,45.36700,43.67280
54.78191,157.31597,47.17588,47.52803
50.99797,74.55492,45.72892,44.08908
47.56594,68.12382,44.43502,45.48502
48.07901,59.91602,47.00804,45.59898
51.52798,46.22912,43.44487,46.66805
111.74393,47.42289,44.09099,45.72797
48.97404,56.67806,62.22105,45.03679
48.77496,46.61918,159.26695,98.50597
46.73409,46.07081,47.90497,45.49098
50.51780,46.59700,43.68782,45.92299
47.61100,45.25900,44.64602,140.15913
47.83916,47.27197,45.40992,44.37900
51.02396,47.57285,45.57514,43.89215
49.20483,46.18502,46.58198,44.67583
47.93191,45.28403,47.79387,45.44115
49.67809,45.86482,48.99311,44.92307
163.37323,78.87602,46.71597,45.28904
47.82200,86.61985,44.83104,44.79408
48.40016,46.71597,45.39514,160.04992
46.12303,66.67590,45.48597,44.33203
46.64898,46.08989,44.69919,45.44997
52.54984,47.33586,43.01000,44.55900
53.08199,187.96206,44.94596,43.50615
49.94297,47.01900,46.55123,95.73007
