# p1 - c1 sync,p1 - c4 sync,p2 - c2 sync,p2 - c5 sync,c1 - p1,c2 - p2,c4 - p1,c5 - p2
47.75190,48.62189,124.90606,125.10204,43.85281,45.14289,43.07294,45.52698
55.38416,55.22513,51.27788,51.22900,195.43791,44.66009,184.80587,44.94619
103.40405,103.58596,35.65288,35.10189,47.26291,46.97895,47.07599,47.34015
41.73493,40.77291,37.53686,37.06503,44.50512,44.73400,45.26901,45.19510
215.11698,214.36810,40.84802,40.52019,43.50090,44.79694,44.05713,44.48605
34.59716,34.69920,35.66909,34.44314,44.15202,44.47103,44.14988,45.74013
79.30112,80.61695,40.49301,39.72888,58.93707,45.95113,58.15792,47.30892
85.13308,85.65903,70.20712,70.29605,74.98813,46.72003,73.53306,46.19908
151.25489,151.50309,40.35020,40.40003,45.98498,45.36891,45.66097,45.82906
36.65113,35.95901,47.07289,47.09697,44.19112,44.17109,45.06207,44.01398
64.23807,63.85612,93.77098,93.86897,43.43200,45.56298,43.65492,45.36009
35.73513,35.95805,35.87985,36.42583,44.74998,46.75579,44.50703,46.25416
41.37111,41.12196,42.12403,42.17315,44.69395,46.10491,45.37082,46.04697
38.19203,37.85396,45.74800,44.66605,43.83206,45.34507,43.36619,46.00978
39.72292,39.96205,60.63890,59.26394,45.52507,45.20702,44.61288,46.70191
37.97293,37.83798,37.20188,36.82399,45.80283,45.95304,46.77200,45.88890
36.33904,35.84695,39.70194,39.02698,50.24695,43.69712,50.77291,45.25399
36.88908,36.38005,128.57604,128.58009,44.51895,45.03989,44.95287,44.75212
36.50093,36.49688,35.90488,36.08298,46.26298,48.82312,46.02098,48.03205
41.53585,42.04178,33.63800,33.66399,43.85805,44.96479,43.67900,44.22617
122.78104,124.10212,36.60607,36.11708,111.53984,47.19806,111.25398,47.87111
71.37418,71.89512,40.37905,40.20500,43.86878,45.12405,43.40696,45.10903
88.46998,88.34600,41.84008,41.68105,44.20996,47.30392,44.83199,47.54710
33.82611,33.70810,38.45906,38.42092,43.85281,45.21298,44.22593,45.46690
41.76688,42.29689,35.29096,35.78687,43.68615,45.31693,43.24389,44.75403
34.42001,33.91695,39.66117,39.12997,43.05291,44.21282,43.42318,45.35079
37.28104,38.52010,34.88111,35.64906,45.96519,45.17508,44.91305,45.72201
35.66790,35.61997,38.67507,38.25092,45.69983,43.89119,45.79282,44.51299
38.92112,37.93311,35.47812,35.31408,43.63704,45.04395,44.33203,45.38298
38.58280,39.95299,35.02202,35.76016,44.12508,45.32003,43.33210,44.44909
33.42390,33.96082,47.85299,48.14005,43.89715,46.17190,43.68901,45.76302
36.23891,35.52699,36.68404,36.12709,45.69197,45.80808,46.36097,46.01097
35.79497,36.45897,41.89992,42.21487,48.86985,46.12088,48.38300,45.61400
36.14211,36.50808,40.34495,40.06696,46.49806,44.63696,46.29517,45.22109
37.26101,37.58502,39.83903,39.81209,45.88103,196.78998,45.46905,196.80405
34.15179,34.16991,38.49602,39.14189,77.95620,46.28587,77.98290,45.62497
35.70414,35.62117,35.92801,36.12900,44.76500,44.45195,44.72303,44.14606
35.50696,35.69508,35.78997,36.57484,43.15686,44.90995,43.00904,44.11316
36.17978,37.87899,162.45699,161.73601,69.41199,45.39704,67.57808,45.37606
36.84998,37.46605,34.98816,34.14822,43.91003,44.00396,43.44893,44.99793
41.01300,41.63790,33.42915,33.52499,44.01398,46.29302,43.21504,45.89415
34.02019,33.36716,38.20705,38.31816,46.23389,45.74513,45.72606,45.78805
42.73701,42.29903,41.03398,40.18998,44.91997,44.36398,45.43710,45.20893
35.85410,35.79211,39.92987,40.45701,49.42298,46.26703,50.05097,45.38202
35.54296,37.61697,42.28020,42.46402,44.08288,43.70499,42.71793,43.28704
34.78408,34.29508,60.90212,61.45096,44.89613,44.21401,46.02098,44.00706
39.10208,38.22589,34.74689,34.07097,44.96002,46.37289,45.13216,46.93413
36.58700,36.59797,40.18402,38.83815,43.93697,43.21194,43.68711,44.93380
34.49488,35.02202,50.52900,50.81701,43.73884,44.54398,43.58101,44.40188
34.16419,34.68800,35.24208,35.26402,44.51704,46.29898,43.61892,46.25607
37.85992,39.62898,33.46300,34.37209,46.94796,43.83492,45.28904,43.28585
34.58500,35.57587,131.15907,131.07514,44.84892,45.59493,44.31510,45.91417
35.02798,34.93381,33.98514,34.06596,47.39404,48.05589,47.40596,48.18606
39.09802,38.31005,36.07798,36.29994,44.35802,45.30096,45.40396,45.40205
41.26883,41.17084,75.50883,76.68900,45.62616,44.49987,46.53192,43.85686
35.65907,36.77511,37.47106,37.49418,43.99300,45.13597,43.13803,45.65096
35.08282,36.25703,60.55307,60.42314,45.78304,44.26193,44.92593,45.22109
37.96601,37.76002,37.70900,38.19489,47.16396,45.28093,47.19615,45.55202
35.90488,35.93683,102.92315,102.66399,44.38686,45.95518,44.36684,46.29779
39.94298,40.74216,35.31790,35.23302,45.35317,45.54415,44.09504,45.91298
39.77203,39.98303,43.40100,43.55502,46.92602,58.02798,46.13996,58.05993
38.51295,38.64789,110.87704,111.50503,44.02304,45.52102,44.15607,44.60812
39.61301,39.33406,62.30402,61.52701,44.89613,44.69609,45.83478,45.87007
35.41112,35.91514,52.36316,52.38104,46.23795,45.87388,45.85314,45.96806
35.70294,35.97808,66.76292,67.36684,45.20679,46.98896,45.49408,46.11182
33.99110,34.77001,38.33699,38.09595,44.63410,44.51489,43.94817,45.01390
36.61799,37.31585,40.79509,40.70807,46.09394,47.36209,45.09401,46.80109
35.21705,35.12597,94.61999,95.19696,46.27895,45.45307,46.78822,44.90304
40.24482,40.70282,81.06017,79.84018,45.07995,46.27895,44.68894,47.05405
34.82890,34.22594,55.27210,55.14908,75.07110,45.61496,76.00379,45.40181
42.82498,43.94412,37.08696,37.19187,45.62616,46.33713,44.23308,46.03791
40.12108,40.33208,93.60600,93.27197,150.78712,45.61496,151.06106,45.68195
58.32601,59.48019,57.03402,57.94191,44.30509,45.79997,43.79916,44.37399
37.16111,36.51500,42.88101,42.92297,53.04694,46.27800,53.66111,46.44799
91.97688,90.77597,41.84484,40.34090,143.45193,45.70103,144.90509,46.62085
36.28492,35.83002,186.00512,186.44404,44.95502,45.80998,45.11189,45.40586
50.39692,49.55006,36.71813,36.55410,44.35301,47.40405,44.78002,47.10603
56.27394,55.02582,35.34603,35.38918,44.22212,44.57998,44.80004,44.68203
39.81590,39.82902,34.87587,35.20679,44.23308,46.64803,43.75601,45.55917
66.56313,65.84215,41.91089,40.28702,43.29085,44.13295,43.76292,44.88802
36.26609,35.83312,43.38789,43.54501,43.88309,46.52905,44.79098,45.89391
72.71385,73.47393,47.69397,48.02704,44.20400,47.04595,44.14392,46.94796
35.27617,35.67410,34.70206,34.26600,59.10897,47.32609,58.25686,47.35398
36.59701,35.98309,44.11697,44.25788,45.73894,46.53597,46.04697,46.72289
44.45696,44.46292,52.38891,52.76990,46.81301,46.11993,46.64087,45.91680
33.60415,33.02097,35.38990,35.69102,42.41896,45.51101,42.93704,44.89017
36.58009,36.13400,33.55908,33.86116,48.60091,44.08908,49.53885,44.17086
34.61194,35.60400,36.18479,36.47900,46.92006,44.43407,45.45593,43.73407
35.63595,35.44998,35.93206,36.02791,44.73090,47.23907,44.86299,46.97394
35.17699,35.26306,35.27188,36.07893,44.08121,45.15791,44.41309,44.18397
37.07099,37.27698,35.41708,34.38115,156.08406,44.79599,155.83086,46.00000
35.05111,35.04014,34.81388,34.54781,48.28405,43.94197,48.75708,44.51704
33.84495,34.60908,34.46412,34.80411,47.15705,47.20998,46.12398,47.28103
41.19802,40.58504,36.71598,36.81302,43.48588,45.06898,43.81895,45.51005
35.83312,36.20195,37.29391,37.38689,46.89884,43.90407,46.63515,43.96200
33.73194,34.20401,37.98199,38.11502,45.69507,47.76096,45.30406,47.44697
40.44819,41.47196,40.92097,39.97588,45.77398,44.63482,45.08901,45.41898
102.94485,101.94087,42.84310,42.26613,44.08717,45.44497,44.83485,44.60692
37.29701,36.83281,37.92810,36.70311,44.83604,44.92497,45.97902,45.60804
39.77704,39.20698,41.60905,40.04407,44.57188,43.45393,44.84105,44.06905
45.63403,45.32695,37.93788,36.89885,47.85395,54.07190,48.10596,55.13406
41.09406,41.37588,80.14917,79.49996,46.67997,49.78800,45.95804,50.30203
38.83100,37.87208,35.93802,35.92587,43.74790,46.81492,45.08495,46.46111
39.58416,40.33113,34.62005,35.38918,44.36803,45.36700,44.03901,44.63100
36.93795,36.28111,40.07506,39.96491,44.62004,44.84892,45.04919,45.83383
35.07996,35.62284,42.87100,43.01620,46.30399,49.05891,45.94707,48.37680
40.23099,40.18903,40.60793,40.95697,45.21012,45.60804,45.34411,44.82317
42.85097,43.86187,40.78007,39.85500,68.21203,46.52882,67.51895,47.06407
34.89280,35.01487,37.53901,36.03506,60.76789,45.54892,61.08212,46.73600
103.16992,103.02401,43.24102,42.77301,82.45492,44.69299,82.64399,44.89899
39.03198,40.74287,35.37893,35.60090,46.20600,43.84017,44.43192,43.91599
37.70185,37.22095,40.16495,40.21597,43.31708,165.29012,43.86401,165.55309
36.63683,36.70096,41.65602,41.62598,45.52007,65.58490,45.46618,64.68201
37.18114,36.84306,39.07204,39.46996,46.80610,45.80712,47.42599,44.11507
34.73902,35.70294,35.12287,33.64396,45.31407,46.42510,44.79098,47.99914
35.43615,35.38203,34.98292,34.73902,45.13097,46.43297,45.26210,45.83406
35.77089,36.64494,33.96606,33.78797,45.38989,46.18406,44.79408,45.95089
44.38496,44.81983,36.50689,36.83090,46.35406,47.62697,46.74792,47.30201
35.65001,33.98299,98.12903,97.42284,45.54796,46.94605,46.77796,47.09482
35.99000,36.89098,34.80697,35.11000,59.11517,46.43321,58.42710,45.89486
36.42392,37.97889,36.65996,36.38291,49.56794,45.81499,46.95797,46.02695
34.84893,34.97195,38.42688,38.38491,44.54422,45.52197,45.19391,46.00620
36.07202,36.51094,55.50694,55.62186,44.41214,48.23995,44.42310,48.08402
34.55186,35.55989,37.20093,37.25791,87.06307,45.23301,86.47084,45.39919
34.49798,34.16800,43.45894,44.04187,47.63484,48.39897,48.39683,47.69921
37.09817,38.07020,38.91897,38.71083,47.90092,45.63498,46.48495,45.76802
35.22897,35.61306,38.62691,37.42504,45.07303,44.35897,44.91901,44.77906
37.18400,36.42297,136.28101,136.94000,45.26901,45.21108,46.01097,44.45577
43.80512,42.82999,34.60693,34.29294,66.88404,58.29215,67.32607,58.67410
34.11102,34.69086,36.09705,35.65598,45.52794,45.06993,44.61694,45.26305
37.67896,38.49101,38.03086,37.69302,45.39800,45.38584,44.48891,45.54200
36.56507,35.44211,34.83820,35.55012,43.68520,49.26109,45.31097,48.23589
42.22894,41.51297,37.50205,37.38403,43.53380,47.34206,45.05587,47.09601
36.19409,36.65304,92.59200,92.28420,45.80307,44.48009,45.25495,44.74211
35.87580,37.19783,95.91103,95.65711,46.53382,44.98291,45.46380,45.62211
36.59987,36.21387,37.36496,37.34517,44.47198,47.38188,44.68608,47.58811
38.10811,37.32300,54.26407,53.43199,44.96288,45.12215,46.10205,45.48597
41.72897,41.43882,62.85787,62.85000,45.99380,44.56997,46.54217,44.12198
225.24285,224.52688,60.47821,60.23121,79.07701,45.52412,79.79512,45.39394
34.56092,34.40189,34.60717,34.61003,45.69602,45.27211,45.52197,45.40920
37.25910,38.14006,42.91105,42.75489,45.24493,45.68386,44.65199,45.69221
37.26196,36.66711,46.21911,46.14091,79.20313,44.79814,79.51999,45.08400
40.03382,39.64496,108.60109,108.89196,44.00921,47.14108,44.59095,47.18494
60.38594,60.44292,165.76600,165.86518,45.25304,47.30010,45.33696,47.37711
37.62197,36.84282,39.25204,39.24012,45.62688,44.63291,47.03212,44.65103
39.60299,40.48395,37.61220,38.81311,45.26591,44.80982,45.05706,44.24596
42.19294,41.22496,64.63194,64.99600,45.03512,46.00906,45.86315,45.80498
43.58697,43.25795,35.59899,35.22396,44.47198,45.65001,45.09783,46.35000
42.72795,42.73891,144.84406,144.76585,46.83399,48.09403,46.79298,48.06900
38.31792,39.67094,62.17885,62.53099,46.60487,47.18804,44.54803,46.37384
36.01193,36.57293,56.02002,56.83899,45.80092,45.58611,44.55900,44.46507
37.22000,38.54489,48.73705,49.13211,45.34602,47.14298,43.92600,47.26291
35.65311,35.57301,35.42709,35.04109,51.05090,43.51497,50.86517,44.26003
100.78907,100.15392,35.30383,35.33077,45.40205,44.67988,45.98093,44.78979
38.09524,37.76717,44.55090,44.32011,44.49797,45.81404,44.74115,45.24994
36.03196,35.92110,34.15513,34.23405,61.19013,162.18591,60.90403,161.52620
35.02822,35.15410,34.14297,34.50584,44.85583,48.08998,44.70706,47.72401
38.80978,39.55579,34.98507,36.51905,46.67997,44.54923,45.71605,42.97900
36.15308,35.59208,34.18803,33.72598,140.76209,44.46912,140.86103,44.86704
36.91602,37.73522,35.69007,35.72512,44.01278,45.66193,43.34497,45.65287
39.04986,39.33501,35.55083,35.25400,44.51394,46.43106,44.23499,46.98205
37.16779,36.68690,35.24494,35.09688,44.96789,46.44585,45.68195,46.30589
35.26282,35.57682,35.04992,34.77192,46.97800,47.57905,46.69189,47.34993
38.35106,38.31720,34.72996,34.73997,45.27497,49.61300,45.22419,49.82305
151.75104,152.26316,67.84415,67.70706,45.22514,46.45085,45.20321,46.13113
36.00788,35.49695,74.44000,74.50891,44.62194,45.93205,45.77899,45.99690
36.04507,36.21316,35.00009,35.23207,183.84314,45.29691,183.62689,45.46905
34.96909,34.77097,55.59993,55.07588,43.76006,45.70389,45.09711,45.89081
36.51404,35.12096,35.51507,35.02798,43.79296,44.04998,46.09585,44.64912
41.77403,41.21089,36.22699,36.12995,44.13509,43.85209,44.90399,44.13795
41.63218,41.91518,176.30291,175.37189,45.20893,46.08488,44.20209,46.63301
35.17103,35.84003,34.94215,34.92808,46.82302,47.72997,46.18907,47.78910
