# p1 - c1 sync,p1 - c4 sync,p2 - c2 sync,p2 - c5 sync,c1 - p1,c2 - p2,c4 - p1,c5 - p2
42.18602,41.88585,35.83884,35.83884,43.39814,44.52515,67.13390,44.55709
48.02418,48.02418,40.96985,526.48401,65.64689,44.34299,65.57989,80.27411
35.94303,35.94303,94.83695,94.55490,49.10898,45.36486,49.27707,44.92807
35.44307,146.36922,39.47616,62.14809,65.47689,44.54088,52.70195,44.13104
105.95417,106.33016,36.48806,36.32689,46.61083,44.79218,46.37289,45.13788
41.30793,41.01181,98.42110,98.38104,54.32606,57.12891,54.41403,57.18207
59.97396,60.48203,89.76603,89.63108,44.77000,45.12906,44.45004,45.12596
36.35716,36.14116,113.62696,113.61814,45.10713,45.30811,45.41683,45.45307
926.41592,41.01205,47.61696,47.97292,25.56801,154.00100,47.62483,153.54490
41.42594,41.44287,87.67390,87.62908,45.50600,81.02298,45.38298,81.33793
401.32403,401.67904,35.56395,35.55512,51.33581,170.36200,184.02719,170.22991
89.43009,90.12914,32.82595,1310.52613,57.72090,45.30883,56.47397,63.54403
37.31704,37.28199,43.21599,999.95303,42.58299,44.46888,42.96398,99.07007
88.94610,89.45894,33.71286,34.36685,43.86306,121.26493,43.26391,120.42999
35.91418,36.71002,52.55818,52.54316,43.43891,46.52309,42.67693,46.46301
69.38887,69.72885,769.94586,664.40082,48.20299,21.61193,47.93000,49.78299
41.35489,41.35394,80.13916,80.20711,77.92497,158.61416,77.96621,158.87499
35.63905,35.65311,45.42279,44.85393,43.89596,54.44789,43.78200,54.76403
41.29410,41.73994,43.05720,43.30516,152.63104,79.98180,152.10986,80.08194
40.83896,40.82203,44.40808,44.36398,44.55400,43.65706,44.49296,43.63084
42.56606,42.47093,40.04598,75.08397,44.68584,46.00000,44.81196,98.82307
36.48901,36.37099,34.77287,34.76191,44.16513,44.98696,44.32797,45.45307
37.89210,37.80818,332.72696,333.07409,44.47412,46.68021,44.33584,46.41509
34.61003,34.21712,114.57515,115.24320,44.22593,44.02900,44.44504,43.42794
35.95591,36.49211,33.84805,33.46109,44.55400,45.49384,44.12198,45.73393
36.00001,36.38601,44.26813,44.70110,49.53790,45.09616,48.94400,44.39116
41.18896,41.68797,59.20100,59.87906,45.85409,45.23206,45.03989,44.88802
34.96695,34.86800,42.82618,42.47999,45.85719,43.77413,45.96591,44.28816
36.66592,35.82597,36.44991,36.44991,44.59190,61.14006,45.17817,61.38611
36.07607,35.67910,73.87090,73.57001,48.42806,46.57102,48.85101,47.08099
34.49202,34.45506,534.79600,534.79600,43.35809,45.47191,43.14995,45.35484
35.65097,35.07900,40.69781,40.12179,44.30389,84.72395,44.55495,85.19888
39.42013,39.24417,141.34097,141.23487,43.98513,44.21997,44.08908,44.29317
149.21594,149.25098,51.55206,51.43499,44.51704,44.59596,44.19494,44.53993
79.66208,79.35810,45.18390,1006.62684,57.27792,45.78805,57.62696,96.75193
39.00886,38.63096,45.36986,44.11602,44.73615,45.01390,44.97385,46.54217
35.23302,35.54320,42.24801,35.86888,87.14104,53.98989,86.86781,49.42393
38.33890,38.03587,105.96013,105.44419,43.68591,42.59682,44.29793,42.95015
34.17706,34.32417,57.02281,57.18589,45.12596,45.50695,44.67106,45.58802
37.13799,582.23510,45.82191,45.97306,44.72303,128.89695,22.05801,128.94917
44.18492,43.98394,47.70684,812.83092,67.18016,67.59906,67.45291,83.89807
35.66408,35.27498,42.66191,42.57679,44.35110,45.77804,45.87698,45.77899
42.78517,42.80901,55.99403,55.96495,45.66288,107.43690,45.63379,107.53989
69.18907,69.65303,34.44481,34.35493,45.68386,45.14289,45.35913,45.24183
34.16204,34.71303,36.85498,36.19003,43.99610,45.92705,43.43200,46.58198
33.25081,33.38885,57.15895,57.82390,47.03689,44.00110,46.93103,43.50114
34.49202,34.89304,125.51808,124.79401,44.97719,43.51401,44.61813,44.90495
34.69992,35.44998,51.31912,52.00005,44.17896,43.22886,43.41888,225.12603
34.47700,35.07209,33.73814,33.77914,49.43800,90.63005,49.05295,45.87102
39.44802,39.20102,33.30708,34.16800,136.61790,44.93093,136.86895,44.12699
37.12392,37.11295,40.00592,39.77609,49.66187,67.67201,49.68596,67.48509
41.60905,41.45002,46.11707,45.80998,49.83306,46.92411,49.99495,47.39904
40.89904,41.03494,38.50794,38.47289,201.27988,46.28992,201.12610,46.26894
43.05506,43.46013,38.12218,38.04517,44.35492,82.66616,44.54780,82.59106
47.85895,48.07901,118.34192,946.31100,132.56311,49.48306,132.43723,50.69304
40.45701,40.76099,117.36393,838.94706,50.00710,43.29395,49.63994,55.95207
44.04902,44.10505,67.56806,819.85617,139.24289,89.62107,140.03706,147.35103
49.42608,49.79300,111.57608,111.37009,49.56007,47.42694,49.28398,47.42813
40.74216,40.96317,64.36682,64.13198,55.48382,43.67900,77.46887,43.88714
35.65621,35.49123,85.27589,85.16288,121.00196,95.66903,121.26398,95.30401
46.57197,857.56493,81.91800,81.82001,42.79590,169.79313,42.60993,169.36493
44.13199,44.25716,88.21392,87.77404,125.30708,43.56694,125.28205,44.15989
39.37006,39.29615,35.07519,34.65009,74.28718,44.97910,74.33200,45.11404
44.15107,44.46507,33.64301,34.08098,44.60096,46.56601,44.13486,45.80092
49.51096,54.12102,50.72212,50.72308,52.78397,42.79304,48.31600,42.94586
39.80184,39.75582,37.64296,37.68110,42.93108,43.12110,43.22600,43.42484
84.31315,84.40518,39.38293,39.52408,43.54215,44.59000,43.63799,44.22498
41.32485,41.28599,43.79487,43.72883,44.88206,43.77699,44.89684,43.65396
36.19099,36.21507,46.08512,46.06199,43.98489,42.91511,44.39783,42.83404
34.05595,33.88309,39.06989,39.04200,159.17110,43.07413,159.31582,42.97209
42.93108,42.47093,83.52184,82.86500,45.09997,47.61100,45.74800,48.21992
35.74896,36.71885,112.13684,111.98592,44.14701,46.83900,53.65992,47.05119
39.74104,41.15295,61.30981,61.43403,44.59500,48.38204,66.72502,48.55800
34.03020,34.30510,43.16711,42.58204,42.85693,43.35189,42.72699,43.72907
54.63982,54.51798,35.94398,36.16595,58.56490,181.75697,58.87508,181.31590
36.49902,36.60607,45.74203,45.59302,95.09802,44.74497,95.05391,45.10307
46.61393,46.28181,96.23408,96.00306,47.15109,47.50800,47.52183,47.80293
35.71796,37.13107,37.16898,36.76605,52.78611,54.74496,51.26810,55.17220
33.99396,34.11412,55.37510,55.32503,84.07593,45.12787,83.88114,45.11094
34.81507,35.39896,52.17195,52.15788,79.01096,43.70499,78.49383,43.48803
40.87996,41.21900,46.07987,45.90297,42.03987,44.12007,42.05799,44.38710
43.11705,1017.32016,46.22006,46.28110,83.20618,50.94314,68.35318,50.53210
35.11882,35.17580,40.45200,40.34495,48.66195,116.35303,48.94781,116.38188
39.35599,200.24300,59.02004,58.96997,54.75187,43.32399,111.10497,43.58196
35.80403,36.05700,58.47597,58.46000,68.98785,46.53001,68.54701,46.51403
36.31401,35.96902,61.42306,61.50913,45.96019,44.54398,46.12899,44.43192
36.42583,36.50188,49.81399,49.31211,42.77897,45.22681,42.40704,45.70985
34.72710,34.26409,33.08702,32.94802,44.78407,45.79592,44.97004,46.07797
34.24692,34.43885,34.51586,34.24692,44.61694,43.95485,44.46507,43.69903
34.37400,34.38497,46.63301,486.58895,43.67685,44.65914,43.53189,109.07412
34.17397,34.30104,34.86919,34.82509,44.86108,45.46118,44.47317,45.09211
34.45911,34.05404,38.36703,38.40303,43.46609,45.00794,43.88022,44.94405
34.27196,34.18994,39.95490,39.44206,149.76382,45.75205,149.35017,46.08083
39.22319,38.25903,39.87598,39.71195,49.70598,43.73407,50.54903,43.79916
36.75294,36.51881,40.87806,40.16089,72.71004,43.75601,73.31395,44.30985
35.40182,34.89494,38.08403,38.17105,52.02413,44.11101,52.51002,44.29317
38.47408,39.32190,42.72199,42.75203,45.53890,44.63005,132.04503,44.65699
39.03985,38.29288,37.33587,37.33587,79.62894,48.72203,80.16086,48.75898
32.52792,32.02605,36.01098,266.38198,51.06902,89.63084,51.58591,43.79296
34.23405,37.57310,34.44004,34.43718,47.84584,44.26885,44.63911,44.08193
36.70907,35.11715,44.72685,44.78192,43.00714,58.10809,44.55590,57.67703
38.80310,38.12909,34.55687,34.74498,46.46087,59.84712,47.40119,59.76295
40.90190,42.25898,35.15887,35.15887,46.27085,332.78513,45.23206,333.05001
39.04676,39.54792,33.94818,33.88500,64.60619,45.22204,64.07213,45.48001
41.24999,40.32493,34.41882,34.21187,112.08105,83.15802,113.23905,83.57310
35.12001,35.70104,33.28991,33.10990,44.49391,44.21711,43.93506,44.28387
32.25303,32.55010,32.93514,33.09798,42.96112,43.73693,43.07604,43.46204
43.43200,43.37716,35.26402,33.84709,55.62711,44.90018,55.91893,46.16022
60.34398,60.25290,43.08510,42.81998,44.21186,48.46096,44.28601,48.54989
34.88803,34.95193,64.07309,64.04209,44.20590,44.33680,44.26408,183.93493
33.57697,33.61797,36.40890,36.56387,52.35696,46.48614,52.38509,206.14600
34.62601,34.48796,35.02393,35.05802,47.03689,43.68496,46.97800,43.63298
37.55498,37.46891,41.57591,41.51487,44.32917,45.10093,44.52586,45.12715
48.78187,48.91396,36.75699,36.39007,43.83707,42.89603,43.82014,43.04099
42.44900,42.55009,122.08009,98.93012,43.14899,72.13306,42.84000,45.84408
34.61218,987.05220,40.09509,40.19713,69.61393,154.19102,21.72494,153.98788
116.40406,37.35399,34.87802,35.36916,66.48803,45.29715,67.51490,44.74711
41.75401,41.33916,32.36413,32.35602,43.15400,94.99812,43.55597,94.98000
55.53198,55.14216,34.98602,34.55496,80.65677,43.69116,81.18796,44.72518
34.36399,35.02297,34.32989,34.16491,43.37406,46.18001,42.82498,46.33808
37.51206,37.57596,33.16021,33.19407,67.74902,43.73002,67.43789,43.87212
43.05720,43.30611,36.82613,36.24606,44.61408,44.94405,44.31105,45.70413
34.90591,34.94501,39.10708,39.16788,44.01398,43.20788,43.79797,42.68599
82.51595,82.79300,38.01513,37.88018,43.12205,49.95990,42.90199,50.05908
42.47904,43.00594,35.44712,35.45117,122.54286,61.04112,122.04385,60.81891
40.25006,40.63010,128.53599,128.48687,54.78692,110.17990,54.35801,299.98279
38.75613,38.81097,63.89999,63.64417,86.28106,44.66510,86.16209,44.96908
42.09900,42.07110,103.38187,103.35684,116.01710,43.17498,115.97896,43.22791
33.55908,33.68115,42.18698,41.64696,44.68489,46.91410,44.18802,47.40810
35.59399,35.12502,40.46297,39.16693,42.82713,44.38090,65.59706,45.63498
35.66599,35.36415,32.49288,32.55892,46.08107,104.69198,45.13097,104.78878
36.11088,36.18407,33.09798,33.08511,44.43097,51.10884,44.49391,51.56589
51.69201,52.47593,110.85796,110.21686,117.71798,43.96105,127.66504,44.15512
38.05399,37.38213,38.39397,320.22190,136.15799,50.10796,170.38798,102.90003
33.24199,32.67002,32.99999,33.39386,62.02507,49.59989,62.56104,49.35884
33.89883,33.40602,32.92608,32.46808,129.96912,43.56003,130.58209,43.91980
40.44414,41.17107,34.63697,34.76906,44.37590,75.00792,43.43605,74.85819
33.67305,33.85901,47.53995,47.08695,98.72103,43.68496,98.39416,44.56902
36.24201,35.75587,35.87198,35.26187,184.59487,44.07597,207.16214,44.80791
38.36489,38.49506,32.94015,32.91392,41.87894,43.65396,66.92004,44.25192
34.07502,33.37193,33.21981,33.19287,42.91177,44.76595,43.39600,45.21298
35.86912,35.99000,34.04212,34.02805,73.54617,45.85195,73.47703,45.60399
34.54399,34.37614,40.84396,41.00490,45.24899,45.51005,45.42899,45.26711
37.49609,38.24615,36.06701,35.20584,55.60112,43.98704,54.78191,44.90399
33.77700,33.86378,79.67710,79.83208,145.29300,120.04495,145.98799,119.66491
34.37304,34.14488,32.78208,32.63807,44.85798,45.34006,183.46620,45.38703
33.56385,33.56791,35.16412,34.83105,43.74504,45.78710,43.82992,46.47303
33.12588,33.60701,35.73203,35.15697,44.48795,42.41109,44.04116,43.01596
32.26900,32.43589,66.39791,66.35904,44.54207,60.71901,44.46912,60.77003
35.37107,35.73203,40.11297,40.09390,65.58013,45.34221,65.41800,45.40992
34.17611,34.34706,43.26892,42.84000,100.45910,46.08083,100.24691,46.35096
35.98881,35.13193,34.94096,33.92887,44.86299,44.51203,45.39800,45.53485
34.38210,34.10316,92.14497,92.10205,43.55311,43.71309,43.48087,261.74092
61.94615,62.10208,34.46889,34.30486,47.17898,45.68696,46.77296,45.68100
35.11691,34.59001,34.48415,35.26020,85.13689,47.44482,85.59799,46.65208
34.69515,34.84201,34.70516,34.11317,63.48681,44.91901,63.01904,45.15815
33.91790,33.36596,35.40421,35.40802,47.68896,102.37312,48.17820,78.86195
41.74304,41.53991,35.58111,35.40111,138.26919,47.09816,138.56196,47.16802
35.79283,36.07988,49.75200,311.30695,43.91408,44.75498,43.86497,283.46395
37.93097,37.61005,34.52802,34.34706,44.38806,45.84599,44.28601,45.88890
69.08107,69.35811,35.62903,35.28309,45.30001,90.57903,45.18485,219.33508
37.91904,37.34708,42.89508,43.78510,44.05022,68.38989,44.96694,67.47103
34.51395,34.36303,38.45096,38.44905,47.62411,43.52212,47.91498,43.41006
39.18409,38.48290,35.42709,35.58612,45.01891,155.29609,45.81904,46.39006
34.50394,34.90901,34.88111,34.80196,44.79194,151.22199,44.37995,151.32093
33.71310,34.44815,34.64508,34.62291,45.85099,46.57006,45.48192,46.79918
37.69016,37.68396,34.76405,34.66797,45.85409,44.93499,46.03505,44.81912
36.19790,35.87294,38.63692,38.08498,45.32886,45.81618,45.72201,46.34094
38.08022,38.12099,36.20911,36.52406,41.83292,48.41113,41.92901,48.00892
39.32619,39.49618,39.96682,39.96682,45.09401,43.94507,45.13621,43.57100
35.96783,35.91204,89.67304,89.88714,51.06997,45.74180,51.20897,45.22681
33.95510,35.61497,66.46705,66.33806,50.80390,67.53302,49.36910,67.51108
58.84004,59.21006,34.20806,34.04713,100.15392,62.15501,99.64395,62.47091
37.11796,37.50896,40.63892,40.38405,45.42804,92.50593,44.74306,92.59701
40.69304,41.02015,42.94086,42.47594,44.93189,49.43395,44.64102,49.54720
37.63795,37.69708,34.93094,207.32403,46.43989,43.93888,46.48304,185.93907
260.53405,260.53405,105.78799,105.75485,54.94595,44.14392,54.95000,44.12007
35.41803,35.27999,32.85789,32.95398,45.10093,47.35589,45.37702,47.53113
36.77011,36.52501,39.56890,39.68310,183.70199,44.84487,162.50181,44.61694
35.39801,463.27209,38.29408,38.48219,46.17906,46.88716,57.33418,46.99588
36.36217,36.51714,34.34110,34.38115,86.09986,90.27410,86.13396,90.37590
35.42805,35.83598,130.26905,130.13196,46.97800,43.83397,46.60702,303.16305
608.11496,608.12593,32.95898,32.95398,44.74497,43.37883,44.71588,43.11800
34.32417,34.22904,33.29396,33.34808,82.24297,46.14902,82.48305,45.88389
62.48212,62.96611,46.74315,46.51809,44.12985,46.21601,43.60199,46.44895
35.99095,36.13997,35.27212,35.31003,44.53111,44.64698,44.45720,44.60812
33.75602,33.71310,36.87000,36.17501,53.95007,44.59000,54.10790,44.28601
36.44586,36.24582,37.58216,370.74304,74.05496,64.57782,74.34487,252.87914
39.49690,39.36386,35.08878,34.84082,67.16800,45.36009,67.31987,45.49479
41.24689,41.23402,53.99108,53.64013,45.96806,45.18890,45.98212,45.44187
39.82711,40.35807,42.61923,42.56916,46.36288,45.69793,45.68601,45.60304
36.79419,35.90798,33.30183,33.27990,45.43805,43.72787,46.51690,43.51997
34.07979,34.52587,32.58586,32.58896,47.39094,46.43488,70.41001,46.49806
35.82883,35.83193,33.59008,32.87005,42.86289,43.35308,43.26892,44.12198
35.78305,35.84003,34.47890,33.53000,44.61503,44.30509,44.54803,45.15815
35.36415,35.50816,34.27410,34.39713,44.26885,45.55297,43.78486,45.30478
56.95295,56.84304,35.62117,35.40707,45.11905,45.65787,45.10093,45.46213
36.45205,35.36987,41.72683,41.90183,42.41991,44.51585,43.60294,44.55900
33.69212,33.42915,361.73701,34.25598,164.79611,45.53509,165.41600,137.95590
36.03292,36.07297,34.25503,33.85711,155.66802,45.00198,177.28305,45.03393
34.75595,34.37281,69.95606,69.46921,71.59996,70.54782,72.24011,71.62809
55.38487,56.11181,34.02495,34.71303,193.71510,83.79698,45.06993,83.08101
33.72407,33.71501,34.63912,34.88207,45.89701,44.98887,45.70007,45.04418
37.05716,36.57699,52.11091,52.06299,104.55918,46.31090,104.97808,46.30899
37.39715,37.91809,46.13900,45.80092,66.10703,117.18893,65.88602,82.55911
34.71494,34.30295,44.12794,44.16394,94.17915,47.83201,116.98818,48.05398
40.58194,40.50088,33.52499,34.07288,62.36005,45.06898,62.45089,44.47293
34.25097,34.22594,61.45692,61.47599,52.26302,104.11716,284.42812,104.09307
34.10602,34.10196,86.57002,86.40909,43.76411,44.63196,43.35093,44.56091
35.25209,35.13217,36.28898,36.36193,45.13502,45.73989,45.34101,45.60685
35.80189,36.35192,34.21998,34.38902,187.35003,44.74401,186.94019,44.72303
35.54010,35.63094,35.37202,35.45213,93.21189,75.95801,93.23406,75.43993
869.40598,37.83298,36.73410,36.09896,23.46992,43.89405,94.14005,44.21711
33.03289,32.91297,34.33299,33.76508,43.80202,43.66398,43.91479,44.07501
37.64200,37.62913,52.98495,53.02596,50.15397,55.15909,49.95513,55.25112
88.38701,87.98695,36.55291,35.94589,85.24799,43.72883,85.49404,44.29007
34.33704,34.59001,43.28680,43.28680,137.55298,97.37206,137.12811,97.37611
34.75404,34.64603,79.66113,79.69904,45.35890,44.32797,45.54009,44.39902
33.96106,33.52213,34.17802,34.07717,43.86377,43.50805,44.25693,43.73407
40.43007,39.65402,35.43806,34.75118,82.81994,44.85798,83.63008,45.53890
36.17406,35.31599,36.67498,36.87382,51.95808,44.84487,52.53005,44.32893
36.29994,36.40294,89.86306,89.71906,45.08209,45.18509,44.86108,45.16220
33.48303,33.50592,51.49889,51.53584,45.90583,43.36715,46.13304,43.57719
34.44099,34.57880,39.01792,39.56103,145.07103,43.71309,145.21599,43.55311
35.97999,35.82001,35.32910,34.64723,182.06191,47.03808,182.06382,47.99914
34.07788,34.16085,59.18908,59.25202,134.22799,44.76881,134.20391,44.58594
35.23111,35.66599,133.47197,132.84993,48.56014,44.01398,48.08879,44.85297
34.84511,34.84106,35.54583,35.61497,43.80298,46.05889,43.83206,45.89701
33.53405,33.55002,85.30092,85.25181,65.37104,45.99094,65.28211,46.00000
35.23803,35.13503,33.64301,33.65397,44.37304,46.16308,44.65103,45.87698
