# p1 - c2 sync,p2 - c4 sync,c2 - p1,c4 - p2
24.34993,84.12385,50.35901,44.06595
24.52707,22.30310,65.57107,50.66800
93.63818,24.50609,45.87793,45.27092
29.32882,87.41307,53.87402,50.40479
48.85602,77.72803,44.38901,46.05603
24.69015,101.80998,45.34292,45.65597
28.28598,35.55608,44.10696,155.08199
29.15001,70.75310,44.67010,51.59497
390.77115,24.16801,51.25308,170.68291
78.28712,22.20607,55.88698,45.29905
25.45094,26.06106,43.64920,50.65322
78.08304,23.28086,43.14303,120.68486
24.75500,41.64410,43.81108,45.75586
26.22390,652.78387,80.31702,50.98605
30.52998,68.88008,77.84700,159.10196
24.57714,32.91798,44.09003,55.94778
27.94409,31.69703,154.42204,80.54399
29.25491,32.88507,45.21704,44.04402
30.85303,22.49289,45.00508,52.07515
24.69182,23.21982,45.24207,45.25089
27.74405,321.05899,43.88309,45.09807
23.27299,103.45006,45.00198,44.14797
23.62990,23.12112,46.24200,44.74020
24.47510,32.38201,44.06095,45.72892
27.35496,47.90807,47.72687,45.06707
23.83304,29.26016,45.42589,45.99094
24.47701,24.09101,45.71104,62.17909
23.90003,62.87313,49.27278,46.03314
23.97203,523.79107,42.63091,45.31097
23.33617,29.48189,44.46697,84.49197
23.52905,130.59092,47.54591,44.37900
138.09991,40.88807,44.23094,44.51108
68.23921,33.52499,57.08194,45.51291
27.52304,33.21505,44.26289,45.54415
24.61815,24.67990,86.15398,49.14308
22.46594,94.86198,48.29693,43.00809
23.58198,37.84895,44.04593,53.22599
23.81206,185.57811,46.05198,32.86505
32.48477,908.54692,44.35182,24.44410
23.68689,30.95579,45.94779,45.97497
31.59618,44.16108,46.30399,200.58799
57.16610,23.83590,46.62704,44.84415
23.73409,24.67895,44.05308,46.16714
22.95995,45.62092,45.94207,43.90502
23.46802,112.54501,43.66994,45.61496
23.89097,40.47918,44.69395,43.27106
24.05596,23.45610,48.65599,45.65001
27.69518,22.75300,133.62098,43.66183
23.69285,28.18298,52.66404,191.85400
30.46107,34.54494,49.57604,47.04404
29.13189,28.30601,224.20120,45.49193
28.85699,26.56913,47.82701,182.75285
36.23390,106.69589,45.37010,50.40407
26.76892,77.92091,48.38204,71.13791
30.51209,56.89812,141.26897,48.35010
39.11901,100.53802,49.46709,46.06795
29.17504,53.67899,55.54891,43.55621
24.70422,73.97103,53.23887,95.19696
34.18899,334.09286,44.43598,29.45495
33.47206,76.35689,48.53797,44.59310
28.85413,23.75317,43.74599,45.77994
33.30398,23.25702,45.19105,45.14909
38.93399,40.28201,52.71101,43.09607
28.18704,26.32999,44.34395,43.22505
70.98007,29.33192,46.46397,43.41912
30.75385,33.23483,43.83397,43.56194
25.02394,35.23898,44.11387,43.32495
22.63308,22.96710,159.98006,47.45984
28.82910,23.67282,49.00599,94.32411
24.28699,72.29781,45.44401,75.57797
29.54412,50.05193,43.99681,45.96996
23.02599,30.44009,42.89508,44.59405
43.77294,595.90006,43.58506,25.55513
24.09005,34.94120,96.72403,44.35992
35.04181,84.24902,48.15006,47.77122
24.74689,27.15588,51.06306,54.44288
22.92299,44.20805,83.76813,46.37384
23.52595,38.05208,79.01096,46.49997
29.13213,34.43098,43.55812,45.15100
27.41814,34.84797,87.72302,51.65696
23.88978,454.81110,49.48807,59.12709
28.50413,44.36707,54.38018,47.26911
23.80300,47.32490,69.98491,45.76707
26.36194,26.23796,43.96796,68.27998
24.55497,38.94496,44.25621,44.05999
23.08512,22.34101,44.68107,44.97218
23.19479,23.47088,44.54494,43.82420
24.15395,22.78709,42.96207,56.71501
23.60010,22.83621,44.14201,45.30096
23.16999,27.65703,44.27910,44.67416
23.83304,26.70407,149.10507,47.71090
27.97818,28.72992,49.77989,43.90812
24.92094,23.02289,73.96388,50.69113
22.99285,26.96395,52.97613,44.75594
28.09501,31.40402,44.33894,45.36891
27.86589,26.19004,43.92815,49.11494
21.74997,25.24996,49.69692,88.98282
23.97704,23.65398,43.63799,44.57808
24.58906,32.11093,44.61503,49.95418
28.07713,23.74983,42.52005,44.60788
30.18379,23.85688,45.96281,332.71694
25.31695,21.98315,67.63291,45.51816
28.56493,22.70985,75.45114,83.72188
24.20616,22.89391,43.83993,43.79201
22.07208,22.61996,42.72580,43.66994
32.59706,22.90916,54.95811,45.50505
48.89107,30.29609,43.92195,50.13800
24.47295,52.80900,43.52307,44.98100
23.04101,25.62094,44.20805,45.27497
23.69404,23.53287,47.66703,43.88404
26.80588,25.76184,44.45291,50.30107
31.46505,26.55411,50.88711,42.86098
31.18205,84.30910,44.21401,48.67411
24.35112,51.32103,44.43598,131.88505
105.00503,23.50116,67.19398,45.94588
29.66809,192.76810,45.24183,231.65822
42.51814,23.11206,81.93302,45.54391
23.94390,22.79091,42.53507,46.38195
26.88694,22.37105,67.51204,43.47181
31.37612,26.62301,44.99698,44.11292
23.37980,27.45700,44.29102,43.89000
71.98596,26.79515,42.52291,50.02308
25.18916,22.92204,85.68907,62.03794
29.25992,115.51285,49.58701,50.44794
28.52893,52.19316,73.54999,45.79401
31.20017,91.55202,43.59102,44.25716
22.19009,30.22695,45.24088,48.10715
24.19615,27.53496,43.13803,45.96114
23.83113,22.31598,46.91505,103.98412
24.56903,22.40705,44.96193,50.23813
23.70501,99.43390,134.82213,44.68203
26.56412,27.90904,43.62416,49.49808
22.45688,21.68989,61.99002,49.63613
22.70889,21.76690,44.18898,44.12603
28.99098,22.53795,43.47610,75.67000
23.20719,35.93087,44.03210,44.93093
24.24192,23.52500,142.61198,44.94882
27.48704,22.42708,42.24205,43.51592
22.78399,22.09878,43.62202,45.54105
23.90599,23.15712,70.11604,45.50600
22.86601,30.23887,45.43114,44.29412
26.88909,24.83296,54.58498,44.27719
22.46284,55.19891,145.47896,132.47204
22.50504,22.20607,45.15600,43.99300
22.66693,23.04101,42.91010,46.26989
22.43280,24.94001,44.12603,42.99498
21.90781,55.32193,44.04187,45.09783
24.06192,27.96698,65.65189,46.64207
23.19503,32.61900,47.35208,44.99698
23.43893,23.58890,45.82000,45.15886
22.76611,81.12407,43.85400,44.21997
51.24712,23.82493,47.12701,44.65890
23.74601,23.30399,84.99002,43.75505
23.57411,22.96901,62.79612,44.76786
22.28403,24.17302,48.64001,78.43590
30.52092,24.14107,135.99300,47.03903
23.78392,38.41996,45.78280,45.38894
26.67308,23.27895,44.41905,45.36009
24.42408,24.06788,79.04816,45.65692
26.40319,32.14908,44.52801,327.48103
23.25296,27.19092,48.77090,43.82682
24.50299,23.78201,47.94717,46.81301
23.30685,23.74005,44.90280,53.67613
23.27919,23.44990,44.55590,44.41309
24.70207,23.30494,47.95289,45.45808
24.87278,26.64995,45.26305,46.69213
27.79222,24.84322,41.91184,48.12694
25.09117,29.07085,48.49291,44.11077
24.24192,78.41897,51.49102,45.68982
23.55695,56.16522,49.97492,44.98506
48.33317,23.30899,99.36905,45.58110
26.78204,28.81813,44.84391,52.59895
29.58417,31.80885,44.86680,49.37005
26.42393,24.03903,46.02098,43.96701
249.20702,26.25299,55.12500,113.10506
24.62292,22.34006,44.48700,46.29707
25.56491,29.15311,144.48190,44.44194
23.94319,27.46010,45.92800,45.35723
24.91808,23.35596,45.11499,88.10306
24.47295,71.18797,46.26083,91.66193
596.36593,22.22800,45.23182,43.17093
23.38696,22.54009,81.86102,45.95089
51.61119,35.55298,44.00110,46.74411
25.06900,24.51801,44.00992,44.27695
22.88413,25.73705,53.93291,44.53993
24.36185,25.44308,74.52416,45.62998
28.04399,23.59200,68.11595,45.95613
30.05981,43.07413,45.81213,44.54422
29.52719,32.30405,45.00389,44.89708
25.20609,22.19987,45.77112,44.30890
22.40086,21.94905,48.27285,45.04895
24.32394,22.20297,44.21878,44.46292
25.10309,23.07796,44.33107,44.50297
22.75801,23.97203,45.97998,44.22402
46.58818,23.96607,43.89095,45.41898
24.61290,31.21686,43.39409,44.12007
22.32099,23.43106,165.62295,137.43281
24.13082,22.67408,80.87707,44.68989
22.30692,58.36010,46.78679,71.15698
24.83678,22.79186,64.83102,83.91213
22.25399,23.69213,46.11802,44.78002
23.15807,40.65895,46.66305,46.86904
25.91205,34.24788,44.40594,44.81506
23.33593,27.30989,78.96495,50.72188
29.92105,22.62187,61.13601,44.37399
22.23086,50.24695,53.79200,185.35185
22.95208,74.51701,43.96009,44.93594
23.33117,23.64898,45.45188,46.97609
24.98603,22.50099,138.53502,45.71819
24.39094,23.35691,44.00396,77.33703
856.40001,24.42098,24.02902,45.67194
22.53890,22.74704,43.95318,44.82603
25.41494,40.94291,46.87500,54.77786
76.68805,23.54288,85.50286,45.16411
22.64500,32.04489,44.08693,96.69399
23.59509,23.09704,45.11213,90.48104
22.41302,23.02003,44.28387,43.81299
28.60904,24.38402,83.60505,44.67893
23.93603,24.93978,52.48499,45.95304
24.05214,77.81911,45.91298,46.35906
23.00000,29.59681,44.59786,54.44789
22.51291,28.52988,140.97214,44.11507
24.54495,23.45204,182.48510,44.80791
23.73099,21.99316,133.02207,70.45603
23.95105,122.29204,45.27211,44.10887
24.05500,24.53685,44.25097,44.98982
22.52793,74.04995,65.00411,46.12803
24.03998,22.92681,44.64602,45.05706
