# p1 - c5 sync,p2 - c1 sync,c1 - p2,c5 - p1
47.64581,51.34296,43.78104,122.96510
46.21792,49.47305,44.26217,52.06108
51.33605,54.09503,45.38321,131.83999
49.56388,48.90299,48.74301,81.10309
48.07186,46.55600,89.56599,46.10610
49.16191,45.41612,43.83802,43.50901
48.23709,57.36899,56.05006,43.11299
48.32506,45.92991,59.06606,47.72186
54.77095,332.56793,70.72520,107.11598
51.70894,45.08519,45.38703,270.97201
53.39885,83.06479,73.14515,111.04894
46.04316,44.57903,43.31994,45.21203
43.34402,43.22314,44.54803,42.41705
54.35395,46.39220,45.16983,56.42796
71.08808,54.12507,47.92500,44.49987
45.42112,75.79613,43.37096,45.24899
45.23396,49.17383,45.42017,51.21708
45.88604,45.49694,44.60812,46.44704
397.06588,53.06196,45.11499,44.79599
60.16803,47.06407,43.21504,43.02692
53.28012,133.23498,76.88999,43.16306
45.68410,50.99797,153.65219,139.10198
48.37608,46.91315,44.61002,67.86799
51.73898,43.47897,96.70496,43.58220
66.84017,45.52984,44.48485,87.61907
199.16701,44.74688,46.92316,70.87398
48.18511,44.57211,42.82904,127.76113
54.71611,47.77813,45.68100,56.86116
45.58897,49.39198,43.65611,44.99197
93.51397,49.09706,49.18218,43.28084
55.00603,46.93413,60.43410,156.29196
50.88592,144.37199,108.36101,54.79097
49.87192,76.53809,43.46895,86.74502
52.67000,114.58802,43.04218,116.65988
45.16506,53.39813,46.25201,43.62988
46.16618,51.11289,44.62600,88.55796
47.11008,42.68289,105.24607,45.57610
47.68085,44.00611,52.02198,44.32297
62.51192,121.67406,43.55192,151.68810
49.34406,48.55895,109.80988,172.03593
43.22004,44.57092,48.63906,64.39304
44.90089,43.23792,43.69497,130.02586
51.36514,45.85004,83.69708,44.05904
44.51299,58.51889,43.48993,103.21712
47.55497,47.75405,49.84093,195.40501
48.62285,43.96296,44.35611,67.97695
45.26401,44.61789,43.66088,43.26487
314.16106,45.32814,45.72988,63.36594
45.52102,50.96292,47.26601,45.73488
48.73419,47.35780,188.01403,55.71103
43.84995,91.09402,119.63987,146.38805
45.83287,43.64109,45.37296,80.01494
43.99991,45.64404,46.08488,45.17293
44.37184,46.54694,41.97717,44.56711
43.77079,77.90399,60.58502,44.53588
47.15300,51.84388,44.34299,65.85193
45.13001,53.55096,46.70000,99.88403
46.93604,46.47493,44.64912,44.39116
45.31407,103.51610,43.09583,43.73097
73.40097,46.13781,45.35508,46.78297
45.68887,45.42613,47.71709,85.33001
45.87507,45.69006,45.12596,63.08913
49.17789,46.31710,102.12994,43.67685
52.42085,46.02718,47.34802,138.57508
48.14100,60.50897,45.44711,42.58013
47.95313,45.39800,46.93699,45.69101
80.09601,46.94700,95.24083,45.12787
49.04699,53.79701,68.68601,43.98203
45.88413,49.65591,42.99498,47.29199
50.73905,47.39094,197.66593,44.78884
46.07892,46.28301,151.35312,44.01302
44.82317,45.98308,45.56918,46.25607
49.50595,45.52293,44.50607,45.48192
45.89081,49.14308,46.85903,46.92411
48.40708,47.85109,47.97506,47.63389
50.92621,50.93789,44.98196,43.96319
46.95487,101.82905,44.94405,51.16796
45.44806,77.15511,68.36104,50.17900
70.18709,45.43710,62.38103,99.31421
48.75493,57.70302,86.48300,43.96701
52.09303,53.32398,49.78085,278.16892
48.85006,46.08703,43.91694,50.02213
272.43209,116.60194,44.24405,54.10194
45.84885,44.16990,46.49401,46.12398
47.59097,50.93002,44.79504,183.56895
45.76707,49.48711,47.14417,82.01504
47.29819,45.30406,89.31708,87.23116
47.86897,141.58487,44.31510,46.19813
618.78800,43.57910,43.77699,45.47095
44.59500,45.40205,44.53206,82.66401
73.15516,57.69897,46.63801,44.66081
47.58406,46.39411,44.57617,44.20090
45.07899,48.35296,43.94007,57.29198
47.29891,49.29113,63.43198,74.76497
50.87304,48.09690,43.44702,66.43510
52.89483,65.94300,43.93721,45.50099
51.57900,54.15511,186.09500,45.64500
47.69015,43.64991,44.89994,45.00413
46.06986,44.15298,46.23604,89.58101
46.66591,44.61813,43.05387,43.33091
47.42408,44.82079,45.16506,44.54184
46.97609,45.45212,45.63594,43.18690
68.29906,47.09101,45.64595,236.23705
45.49694,52.31881,45.04704,45.07685
44.09099,373.69299,44.23618,164.95895
46.09680,44.75808,86.94291,177.69694
45.28689,99.61700,51.79596,106.08482
67.62195,81.53296,47.00780,45.15004
45.46595,45.55893,45.10307,45.78900
47.57214,63.53498,45.41111,105.23796
274.88518,57.01900,117.58900,47.35303
45.52794,55.78589,46.73409,127.15793
51.70202,44.99602,185.19616,62.33311
46.54002,72.90196,104.22492,284.02090
45.12405,98.06895,43.64610,469.87796
47.12510,46.84091,46.56196,44.79909
48.30503,45.47095,44.84200,280.73788
45.99714,45.46309,77.11887,128.40295
49.69788,48.04611,43.60008,120.91780
44.54899,44.67201,44.91806,43.65802
48.87795,64.76808,55.10807,49.69597
99.43199,46.91601,44.36588,85.18314
44.93904,54.35491,96.73095,138.44109
46.64302,92.35907,42.86194,44.82508
45.33219,45.77518,42.85002,43.29491
51.60713,46.40102,44.87300,125.30303
46.81110,47.87588,44.46006,52.83594
46.96298,101.78113,44.28911,45.00294
44.97600,62.84690,42.86194,45.26091
46.47398,50.08507,43.59603,148.51689
47.46914,46.83113,46.33689,302.71697
45.61782,69.64707,45.29500,426.01609
46.47112,144.62709,43.76817,49.14689
46.44012,45.88604,46.57507,43.46704
44.29793,96.50993,45.86005,65.82999
45.79282,45.25185,45.83192,45.34912
