# p1 - c2 sync,p2 - c4 sync,c2 - p1,c4 - p2
23.89193,24.32394,46.75388,44.35396
24.68801,87.04686,43.87999,47.41812
23.36216,24.45889,46.02003,47.68491
27.21810,38.19299,66.39099,45.09807
23.25010,90.11698,44.52205,45.80498
23.34905,40.39502,198.02403,46.27299
28.26881,151.75986,45.74394,45.55202
23.43082,43.93196,47.58596,45.30096
23.92006,24.73998,43.98084,44.89899
23.02289,150.57015,58.65693,110.36301
23.97990,24.33300,45.84599,64.51583
26.82590,25.64502,47.14203,45.60804
23.91696,137.47096,45.53103,44.39902
30.30396,36.20696,45.65382,46.01693
50.52900,24.77694,45.38202,56.11205
904.12307,25.16603,24.51491,194.09585
24.16897,23.52715,45.57991,44.73591
22.91012,23.52595,45.28904,46.80705
24.58906,22.40491,45.79616,43.72907
38.24306,24.34993,45.85600,48.73419
25.63286,25.42901,43.41984,45.29405
26.24798,23.60201,44.84105,191.43414
57.12390,26.58105,45.82405,47.77503
27.01783,24.54019,45.50600,45.29190
48.00391,33.06103,44.39521,84.97906
30.19381,30.31993,43.13993,112.72693
30.53689,29.45113,45.26401,183.84719
23.34905,30.24197,48.25306,44.76309
24.80102,24.70303,111.53507,45.51196
25.27714,27.31895,44.09289,45.08901
24.19782,23.97299,50.44103,69.57293
26.18408,25.37203,67.42215,47.68515
24.96600,24.50299,50.15898,45.80784
91.10808,27.32205,46.80109,49.83997
28.45502,304.57997,43.57791,21.69800
22.27902,27.74382,44.95406,46.10991
63.22598,514.10103,68.39299,184.25202
25.25687,24.35899,47.40095,43.87617
23.25797,22.47500,45.08090,50.71902
29.18506,24.13797,45.24112,46.27514
24.90616,237.22291,45.41206,67.00301
23.62394,23.40603,45.98117,69.99803
24.00684,167.52100,51.57208,45.41707
22.46094,118.88099,45.95685,46.38290
24.37091,24.49393,45.64118,49.90721
25.77591,131.24013,45.47286,27.13799
24.34301,24.10507,46.08083,183.47096
27.49395,146.96813,46.69309,46.81182
23.89002,57.21903,43.75386,44.63410
24.10293,407.40204,45.57204,71.17295
25.59686,24.30391,47.30392,151.44801
26.04008,47.69802,46.74816,56.49590
29.59824,24.68109,48.67983,46.94605
25.95711,111.40990,44.37304,51.00989
