# p1 - c5 sync,p2 - c1 sync,c1 - p2,c5 - p1
67.89994,46.98706,68.38083,114.63714
54.64220,77.76999,45.69507,43.74790
48.67196,75.82307,71.54393,45.13693
952.76403,47.65010,47.37616,58.79402
66.16092,47.66488,46.12589,96.63105
157.00817,156.61001,183.16197,46.53311
48.43783,57.48415,44.59620,66.94388
54.09217,65.54604,45.42994,44.78812
47.34802,51.07522,48.17915,45.62306
53.04480,51.86296,45.02320,44.58404
216.14385,271.42382,102.08702,121.26994
46.43202,56.86498,67.12508,88.59801
48.86198,453.71699,70.70613,65.73701
979.00701,1102.44608,23.70691,66.67209
50.18282,71.05803,45.50481,45.13812
84.94878,424.97706,21.89803,45.68696
52.35600,72.74914,71.99001,47.55783
48.66195,48.69008,44.69991,151.15499
54.18611,94.31291,48.43903,45.25018
49.94798,49.29018,45.24302,43.10989
70.64605,51.33104,67.17515,43.84899
264.23597,51.59187,65.67407,66.64205
47.11819,1177.80995,22.44306,43.44487
765.46311,1079.18191,23.36192,149.79100
105.83210,53.46799,164.50810,45.67194
52.52504,518.49794,27.12822,44.49797
46.53096,858.66714,46.87905,67.58308
196.84100,46.31591,44.65389,46.39983
45.27998,402.11892,31.64291,46.78297
54.86608,49.03412,44.76309,69.13614
847.43309,48.72179,44.34109,101.78900
50.77195,46.22006,44.34705,170.96019
77.48914,45.67409,67.98291,294.12007
46.08202,148.08106,48.20395,53.30706
56.93889,920.35198,194.56697,143.89110
46.56100,90.96885,44.69013,47.96100
46.12803,46.53788,71.47908,212.53800
135.01501,50.18187,44.69299,45.89105
47.10412,54.56495,44.72184,43.88309
48.02585,392.77315,22.32003,44.46101
45.19415,111.15885,43.33520,45.28499
45.97092,53.87783,45.00699,46.05699
47.33610,47.36400,46.85092,45.38584
55.27210,45.79902,124.71294,44.47603
46.74506,49.12996,45.10903,128.99494
45.50886,48.97714,44.83604,46.58008
45.58396,47.50109,43.75005,45.65096
50.69304,293.30897,23.61917,44.33990
49.71504,45.76111,76.69592,77.62694
209.30696,51.25904,45.40610,45.93706
70.00995,527.68612,39.54506,264.85300
47.73402,81.59304,428.97987,46.20004
47.97482,48.40612,134.39798,50.43912
44.32416,101.20201,52.19316,115.05795
46.84901,97.53585,45.28618,80.94501
57.76787,72.67904,43.87903,106.46796
51.06211,55.91917,46.98205,46.18001
103.87707,53.75481,71.21801,45.43805
50.27699,51.28694,45.88795,67.34300
46.98205,69.92221,67.25907,228.03903
55.78494,77.42691,202.68321,88.40799
48.98310,71.92993,183.46190,46.04602
46.58794,55.39107,43.83683,175.71998
51.50986,46.21506,44.09909,208.08911
48.09403,78.79496,44.80910,45.09592
53.06387,52.91414,44.99197,47.83392
142.04121,46.17405,93.07814,68.05420
48.43497,53.92385,46.08703,236.81712
49.06487,108.67214,46.08893,44.05093
427.03319,53.71904,73.49205,51.37801
51.78094,48.54488,226.19200,44.05308
47.31917,175.53997,23.22412,43.75005
47.72997,47.61291,43.86592,44.09790
47.13607,70.95718,45.89701,283.12802
182.31010,63.98392,69.74816,45.12095
53.89714,48.04111,44.33680,44.11888
50.13895,53.76387,45.98308,45.52412
77.51703,149.45602,32.84287,44.37113
46.91601,46.39506,46.17500,45.76683
52.69098,46.02098,44.21306,127.39682
51.74899,47.70184,43.63799,194.57507
50.45915,155.91812,140.27119,366.21189
82.34382,140.55085,44.69204,44.86084
56.85306,192.93404,44.17300,46.34619
105.92699,45.10498,44.38210,44.43407
55.77779,51.74899,68.24899,53.48492
46.18216,59.24106,45.52484,47.61004
46.21887,64.62407,44.95192,46.82589
48.22803,76.73001,45.38012,45.93396
1204.37789,49.40701,123.57688,49.27206
62.25920,61.02085,44.42501,44.03114
45.98999,49.98803,45.98498,45.04800
46.11492,53.01094,44.91997,43.99085
49.25704,51.77593,73.37499,45.66598
66.93482,46.42797,67.47103,46.49901
46.28301,331.31814,22.98808,44.65199
47.22500,51.80693,45.65096,44.63577
91.96901,51.70202,45.67814,105.27802
52.68288,53.03407,44.08383,198.80319
48.54798,72.97492,46.68593,102.11396
56.33402,53.85303,44.50989,43.78009
48.61498,411.12995,34.38091,71.11692
77.36897,236.52101,22.99905,57.33919
49.91794,57.88302,216.58301,44.51513
60.42194,119.11106,99.44010,64.31818
50.03190,47.10197,193.43114,80.14512
62.72197,47.83106,133.81791,64.94284
1224.04909,68.17698,46.22316,47.97506
50.46892,45.73584,48.24305,48.02585
47.20712,47.78194,44.10601,76.78890
991.14084,88.97209,46.49210,52.83189
83.90307,47.15109,87.50987,173.91586
64.72301,47.03188,186.86414,219.65408
53.02000,45.58802,48.30503,47.33300
47.82414,50.75908,164.32309,67.78884
450.58489,88.17005,46.67306,78.51100
49.55578,89.19096,115.23795,44.77096
97.55397,51.25999,47.75906,71.12908
56.69689,67.50202,46.23199,65.07587
48.37179,83.46987,388.14998,57.62386
53.08485,48.20013,136.96718,53.25103
46.40007,1036.43298,109.78413,45.10498
47.63913,48.23208,43.47396,45.82906
48.35200,50.11892,46.79108,43.17284
45.08901,49.21985,44.38591,44.21687
53.03097,56.17809,134.04489,45.33005
723.72699,54.30722,44.95502,202.35395
48.16985,119.66681,45.59207,46.18192
44.70015,48.63787,47.79291,101.02701
205.28698,49.14403,45.47405,67.82103
46.75198,53.14207,45.27497,217.58795
50.60315,93.45603,77.23689,84.94997
159.53803,274.02806,48.01893,48.11907
47.32895,81.29501,45.55917,59.08203
54.32391,105.56293,43.94507,44.59906
47.96290,46.75794,47.71519,65.30404
49.06797,48.80905,85.42681,44.78407
80.96290,82.51309,143.06498,44.88111
42.86981,49.25895,44.75498,44.63601
148.54193,57.44100,182.00803,45.56990
46.29302,205.39498,69.43798,243.40987
47.37592,55.54605,69.04888,47.00804
48.17986,45.77899,44.49296,45.32313
45.90583,46.49305,43.89906,281.26693
139.74285,46.94104,43.92505,43.64204
149.36900,47.27292,66.24794,52.64401
46.85712,45.13597,44.57116,44.33203
49.70098,46.96584,47.35303,68.62617
46.08917,71.22588,43.76793,44.29793
45.15195,44.80910,43.59484,47.33586
47.84203,47.35303,43.56194,112.67614
231.00281,44.17419,47.12892,69.23699
48.85101,49.70288,184.65400,43.99300
50.26388,256.48689,33.53906,140.04707
57.40380,47.98794,44.57307,47.33205
72.52502,52.61397,67.33584,220.37888
158.90312,45.70103,46.30899,88.06300
50.97008,51.50008,221.22788,45.67599
147.55297,176.63193,196.45715,63.04598
52.84095,48.74897,46.03791,44.15298
66.21289,248.02685,68.70508,122.22505
418.08391,56.02312,69.47398,115.54694
53.05910,113.40499,67.10005,48.18296
55.56011,52.56104,46.39816,138.12900
48.73800,50.76790,46.33093,44.22498
1648.00096,56.28514,100.88587,87.01301
141.94918,48.88487,53.42293,45.52794
49.61610,47.36280,44.36803,77.76117
51.53108,55.97711,44.76595,46.52119
48.16699,44.11197,44.63410,45.44997
46.91911,67.91806,71.66100,71.91896
2516.82115,51.21088,53.92289,68.96996
500.24295,44.12103,44.33298,69.22197
45.44282,44.13295,184.02791,50.95410
44.78192,51.44405,94.48504,44.46602
220.79301,74.54014,78.26495,129.52399
117.12623,56.08106,46.61489,45.30907
148.02504,59.14593,45.88604,66.67900
54.66199,364.14003,22.61305,43.42699
46.16404,47.69802,67.53111,156.94189
46.52596,51.12696,45.65811,109.04717
52.42896,47.97101,80.93405,70.62507
62.52503,61.08499,102.37217,108.78301
46.82994,98.13905,186.14483,220.47997
988.98792,332.88813,80.53899,44.39282
200.31095,47.30201,52.01793,68.95900
45.23110,48.07305,46.10705,44.29102
1173.66290,47.20807,65.91392,90.43193
1271.83414,99.16186,57.43718,45.05301
45.94898,48.00582,52.22917,44.53683
49.84307,60.78410,43.74313,111.44519
45.06707,113.21092,43.58816,45.04299
51.36800,64.09693,44.73615,42.99593
51.49698,174.06297,44.39902,115.48996
1477.93484,67.37018,44.86918,45.26305
44.92688,46.99993,46.36407,95.21294
45.06898,238.70707,67.47580,104.37298
47.64485,67.46197,193.92490,44.92402
50.44198,48.91801,66.72001,45.96710
52.06895,159.45506,44.10100,45.14503
53.79200,59.10301,45.07613,44.18612
72.40295,46.85903,57.45316,267.75408
151.62110,46.24796,67.01398,47.90211
47.52707,149.25194,22.71295,68.10498
454.12207,47.87183,43.39504,50.29798
48.26999,54.90589,43.73193,44.95311
49.04795,50.96292,44.74902,318.44997
2203.18699,47.50705,45.13693,76.24102
121.30094,46.85307,156.75616,76.50399
82.09991,49.84808,69.04411,186.94115
49.92080,47.14203,51.60284,46.00191
69.88788,55.90010,84.38921,45.61806
273.61584,52.75989,112.56814,47.56713
54.54707,53.86806,152.54378,45.67790
48.37608,53.01404,44.56997,322.64900
47.76406,46.65112,46.64087,119.70019
384.58395,50.92788,45.36915,93.70685
52.51884,46.77796,69.89694,509.55081
50.63415,50.18520,44.42906,134.27997
52.66809,47.70899,68.00103,45.40420
1246.53196,53.91598,45.57109,63.85899
50.93193,57.15179,407.48310,43.66684
44.66891,51.09787,44.60883,44.35706
49.20006,109.72214,72.72410,105.48592
50.45605,51.80001,66.07604,44.91496
45.29309,44.72804,52.08993,47.07694
52.83093,48.26283,52.31595,323.23003
48.13099,260.28395,66.84113,51.14698
46.39816,46.96798,68.93301,46.48495
51.85390,190.68503,44.98696,47.04905
45.17794,141.41011,45.72296,46.42415
47.74213,53.76291,42.49382,44.95406
931.50592,57.94215,71.41209,395.51997
47.87183,47.72115,64.37993,45.51888
50.07601,170.76397,44.59691,46.26608
47.02306,79.61488,45.22514,188.74717
46.82493,46.40412,133.78310,138.42797
842.64803,515.17701,31.02994,206.10189
50.00091,542.71388,22.81499,45.28904
54.69704,48.00606,184.27110,45.64500
48.91491,140.42091,45.80998,44.45601
